Time (UTC),1915Hall.kW,1915Hall.kWh,1927Hall.kW,1927Hall.kWh,1937Feinberg.kW,1937Feinberg.kWh,1938Hall.kW,1938Hall.kWh,1939Hall.kW,1939Hall.kWh,Blair.kW,Blair.kWh,Bloomberg.kW,Bloomberg.kWh,Butler.kW,Butler.kWh,Butler.wv.kW,Butler.wv.kWh,Buyers.kW,Buyers.kWh,CampbellR.kW,CampbellR.kWh,DodgeOsborn.kW,DodgeOsborn.kWh,Edwards.kW,Edwards.kWh,Forbes.kW,Forbes.kWh,Gauss.kW,Gauss.kWh,Hamilton.kW,Hamilton.kWh,Holder.kW,Holder.kWh,JolineCampbell.kW,JolineCampbell.kWh,JolineCampbellM.kW,JolineCampbellM.kWh,Little.kW,Little.kWh,Mathey.wv.kW,Mathey.wv.kWh,Rocky.wv.kW,Rocky.wv.kWh,Whitman.kW,Whitman.kWh,Wilcox.kW,Wilcox.kWh,Wilson.wv.kW,Wilson.wv.kWh,Witherspoon.kW,Witherspoon.kWh
2018-06-01T19:00:00Z,15,291699,10.8,406966,9.697,7300.185,5,260644,7.8,542426,24.402,21194.357,62.5,9848702,103.45,8291138,180.95,18431539,2.4,144887,16.1188118812,336717.950495,6.8,321870,17.7,1370067,173.4,4898978,5.9,201119,17.3,496997,55.4,3073927,44,919149,27.8811881188,582431.049505,73.9,4523441,161.183188119,6994130.4065,103.718811881,6157979.9505,185.9,23800150,175.9,2240536,221.897,3980861.185,29.8,2602448
2018-06-01T20:00:00Z,14,291710,7.4,406973,9.513,7309.438,4.4,260648,6.8,542435,25.867,21219.01,52.7,9848763,100.2,8291237,166.9,18431710,2.2,144890,13.0415841584,336730.772277,6.9,321877,17,1370084,186.7,4899155,6,201125,15.3,497016,69.2,3073991,35.6,919184,22.5584158416,582453.227723,62,4523509,142.725415842,6994281.23772,108.141584158,6158089.77228,197.4,23800350,163.4,2240708,204.413,3981075.438,23.7,2602478
2018-06-01T21:00:00Z,9,291721,10.8,406984,8.387,7317.919,4.6,260653,10.9,542448,26.545,21244.521,52,9848825,99.167,8291339,160.167,18431885,2.5,144892,12.9683168317,336743.594059,6.9,321884,19.6,1370102,173.6,4899334,6.1,201132,13.6,497031,52.5,3074048,35.4,919219,22.4316831683,582475.405941,69.6,4523576,151.776683168,6994428.92694,94.6683168317,6158189.59406,186.3,23800546,166.8,2240879,214.487,3981297.919,26.7,2602506
2018-06-01T22:00:00Z,9,291730,11.2,406993,10.417,7327.161,4.8,260657,8.6,542457,23.223,21270.324,57.5,9848885,98.917,8291443,165.417,18432058,8.2,144897,13.2613861386,336756.415842,6.9,321890,21.1,1370123,178.6,4899502,6.2,201138,13.4,497046,52.8,3074104,36.2,919254,22.9386138614,582497.584158,71.4,4523646,152.061613861,6994582.90816,100.961386139,6158295.41584,212.5,23800734,157,2241046,205.117,3981508.161,26.7,2602538
2018-06-01T23:00:00Z,10,291739,7.5,407003,9.44,7336.173,4.7,260662,7.4,542466,21.695,21293.449,62.7,9848946,116.7,8291554,189.4,18432239,3,144903,18.6465346535,336772.90099,9.5,321899,19,1370144,156.7,4899670,6.3,201144,13.8,497061,52.6,3074159,50.9,919299,32.2534653465,582526.09901,64.1,4523711,150.848465347,6994735.54801,160.146534653,6158412.90099,188,23800932,159.1,2241212,203.94,3981722.173,85.9,2602578
2018-06-02T00:00:00Z,8,291749,11.1,407013,8.943,7345.428,6.4,260667,7.5,542473,26.803,21317.33,54.6,9849007,92.067,8291656,154.667,18432412,2.8,144908,15.496039604,336789.386139,7.8,321906,18.5,1370163,169.5,4899835,6.4,201151,12.8,497072,52.2,3074214,42.3,919344,26.803960396,582554.613861,61.3,4523772,146.206960396,6994878.94386,105.996039604,6158529.38614,208,23801134,132.2,2241362,180.343,3981917.428,35.5,2602618
2018-06-02T01:00:00Z,10,291759,7.7,407023,9.327,7354.82,5.4,260672,7.6,542481,27.435,21343.6,84.5,9849075,84.633,8291736,179.133,18432570,3.2,144910,17.0346534653,336807.70297,12.1,321914,19.1,1370182,159,4899997,6.7,201157,14.4,497086,55.8,3074270,46.5,919394,29.4653465347,582586.29703,65.6,4523837,156.000346535,6995034.89703,105.834653465,6158640.70297,187.3,23801332,114.7,2241482,163.527,3982083.82,29.8,2602653
2018-06-02T02:00:00Z,11,291769,8.3,407033,9.2,7364.092,5.4,260677,7.1,542488,29.413,21373.561,65.5,9849142,107.133,8291831,183.633,18432742,2.9,144913,16.4118811881,336824.188119,11.7,321926,17.8,1370202,158.7,4900152,6.3,201164,13.6,497101,58.9,3074330,44.8,919439,28.3881188119,582614.811881,63.3,4523899,152.501118812,6995190.37288,109.411881188,6158755.18812,231.4,23801530,113.8,2241599,161.8,3982251.092,31.2,2602688
2018-06-02T03:00:00Z,11,291779,7.9,407040,9.287,7373.875,5,260682,7,542496,26.973,21399.836,60.3,9849212,119.783,8291944,191.083,18432935,3.2,144922,16.0455445545,336838.841584,11.1,321937,18,1370219,171.4,4900309,6.1,201170,14.1,497116,71.3,3074397,43.8,919479,27.7544554455,582640.158416,65.1,4523961,151.927455446,6995335.99442,118.245544554,6158880.84158,230.8,23801732,105.1,2241713,151.487,3982411.875,27.7,2602723
2018-06-02T04:00:00Z,10,291790,7.9,407048,9.053,1.04,4.9,260687,6.8,542503,34.408,2.299,68.9,9849292,118.567,8292061,197.467,18433143,8.5,144929,20.5881188119,336857.158416,12.6,321949,16.7,1370237,153.9,4900459,6,201176,13.7,497128,68.5,3074461,56.2,919529,35.6118811881,582671.841584,63.6,4524028,164.019881188,6974077.3089,125.488118812,6159000.15842,178.5,23801906,101,2241824,148.253,3975209.04,27.9,2602753
2018-06-02T05:00:00Z,10,291801,8.9,407056,8.973,8.625,4.8,260692,8,542511,24.97,26.461,71.8,9849359,109.283,8292172,191.083,18433332,7.9,144935,14.5435643564,336873.643564,12.9,321960,16.8,1370253,139.2,4900589,5.9,201182,13,497141,57,3074522,39.7,919574,25.1564356436,582700.356436,65.8,4524093,145.726435644,6974213.81744,107.243564356,6159118.64356,174.5,23802066,91.5,2241925,140.973,3975334.625,27.8,2602788
2018-06-02T06:00:00Z,10,291811,9,407064,9.343,17.973,5.4,260697,7.3,542519,23.597,52.527,60.8,9849423,89.5,8292267,160.3,18433501,2.8,144940,12.5287128713,336886.465347,10,321972,16,1370270,135.8,4900726,5.8,201188,12.5,497156,59.2,3074579,34.2,919609,21.6712871287,582722.534653,58.6,4524152,132.368287129,6974353.06165,102.628712871,6159226.46535,158.2,23802224,96,2242019,142.843,3975476.973,28.1,2602821
2018-06-02T07:00:00Z,11,291821,9.4,407073,8.943,27.299,5.1,260702,7.2,542526,26.605,78.921,58.6,9849488,92.567,8292361,162.167,18433670,2.7,144945,13.2613861386,336899.287129,9.6,321982,16.4,1370287,136.1,4900862,6,201194,18.2,497171,53.2,3074634,36.2,919644,22.9386138614,582744.712871,60.4,4524212,144.543613861,6974493.63387,98.9613861386,6159332.28713,145.5,23802376,96.1,2242108,142.343,3975612.299,29.8,2602854
2018-06-02T08:00:00Z,10,291832,7.4,407079,8.36,36.104,4.7,260707,7,542532,23.483,102.261,55.6,9849550,90.717,8292448,156.317,18433830,2.5,144948,12.0158415842,336912.108911,9.5,321992,17.5,1370303,138,4900998,6,201200,12.4,497184,51.2,3074689,32.8,919679,20.7841584158,582766.891089,56,4524268,130.167158416,6974624.15209,88.6158415842,6159432.10891,143.6,23802524,87.5,2242194,130.46,3975740.104,22.9,2602883
2018-06-02T09:00:00Z,10,291841,8.9,407088,8.2,44.478,4.3,260712,6.5,542539,20.767,126.437,58.5,9849608,78.133,8292525,146.633,18433974,7.8,144952,12.4920792079,336924.930693,9.4,322001,15,1370319,134.6,4901137,5.7,201205,12.5,497196,49,3074739,34.1,919714,21.6079207921,582789.069307,55.4,4524325,125.274920792,6974755.50631,94.6920792079,6159523.93069,138.8,23802662,92.8,2242289,135.8,3975878.478,25.4,2602908
2018-06-02T10:00:00Z,10,291851,8.5,407095,7.857,52.48,4.3,260717,6.7,542545,22.678,148.043,51.6,9849660,75.283,8292604,136.883,18434115,2.5,144956,11.6495049505,336935.920792,6.4,322009,14.1,1370333,131.2,4901263,5.8,201211,12.2,497208,48.5,3074785,31.8,919744,20.1504950495,582808.079208,54.1,4524375,123.22849505,6974872.12221,84.0495049505,6159609.92079,127.9,23802798,150.5,2242394,190.057,3976023.48,21.4,2602933
2018-06-02T11:00:00Z,8,291859,7.1,407103,8.013,60.266,4.5,260721,7.5,542551,21.713,172.775,50.5,9849713,81.067,8292685,139.567,18434257,2.6,144958,11.3930693069,336950.574257,6.4,322015,13.7,1370347,140.9,4901399,5.8,201217,13.7,497221,49.1,3074834,31.1,919784,19.7069306931,582833.425743,53.5,4524430,122.319930693,6975004.20074,84.2930693069,6159700.57426,158.8,23802952,163.9,2242542,203.213,3976209.266,21.2,2602958
2018-06-02T12:00:00Z,8,291867,7.2,407110,8.087,68.143,4.4,260725,10.7,542559,23.095,198.258,74.1,9849764,89.233,8292770,171.333,18434401,7.5,144961,11.8326732673,336962.29703,6.6,322021,14.7,1370362,172.3,4901556,5.8,201223,13.7,497236,48.5,3074884,32.3,919816,20.4673267327,582853.70297,53.1,4524485,125.062326733,6975134.96097,94.0326732673,6159790.29703,164.5,23803122,195.8,2242704,238.587,3976410.143,26.2,2602983
2018-06-02T13:00:00Z,10,291875,7.3,407119,9.117,76.919,4.1,260730,6.5,542566,28.445,224.378,72.6,9849819,84.083,8292854,166.683,18434548,2.7,144966,12.7851485149,336974.386139,7.2,322029,19.8,1370381,168.8,4901720,6.7,201229,13.3,497251,50.8,3074934,34.9,919849,22.1148514851,582874.613861,58.2,4524545,141.859851485,6975275.99186,91.3851485149,6159887.38614,166,23803302,171.5,2242871,212.417,3976620.919,25.1,2603013
2018-06-02T14:00:00Z,8,291884,7,407126,9.53,86.185,4.7,260734,7.4,542573,29.16,250.905,52.2,9849884,90.067,8292940,150.267,18434708,2.8,144968,14.8,336987.574257,7.1,322036,17.6,1370400,181.9,4901896,6.4,201235,13.5,497266,51.9,3074989,40.4,919885,25.6,582897.425743,56.2,4524601,142.06,6975415.33074,96.4,6159987.57426,199.1,23803492,163.5,2243041,205.63,3976831.185,26.9,2603043
2018-06-02T15:00:00Z,9,291894,8.8,407134,10.117,94.688,4.7,260739,8.2,542581,27.945,276.909,56,9849944,87.2,8293032,152.2,18434870,2.4,144971,18.3900990099,337003.693069,7.2,322044,18.6,1370417,195,4902080,7.6,201241,14.1,497278,54.6,3075044,50.2,919929,31.8099009901,582925.306931,59.3,4524660,151.75490099,6975557.21593,116.09009901,6160096.69307,194,23803692,163.9,2243208,210.517,3977041.688,40.7,2603078
2018-06-02T16:00:00Z,10,291904,7.2,407143,9.553,104.614,5.2,260744,12.9,542591,24.843,303.066,82.6,9850014,91.4,8293123,184,18435041,8,144980,15.1297029703,337019.079208,7,322050,17.3,1370435,176.8,4902263,6.1,201247,14.7,497293,58.7,3075099,41.3,919971,26.1702970297,582951.920792,59.7,4524718,142.71329703,6975700.98679,106.82970297,6160211.07921,185.7,23803890,158.6,2243371,206.553,3977250.614,25,2603113
2018-06-02T17:00:00Z,9,291914,7.3,407149,9.043,115.175,4.8,260749,12.7,542601,24.298,329.232,52.9,9850081,91.967,8293211,153.867,18435206,13.7,144989,15.5693069307,337033,7.1,322057,23.6,1370452,180.1,4902434,6.1,201253,14.3,497311,58.5,3075154,42.5,920009,26.9306930693,582976,60.5,4524784,149.628693069,6975852.232,129.269306931,6160327,196.8,23804084,174.2,2243545,221.243,3977469.175,41.5,2603151
2018-06-02T18:00:00Z,9,291924,7.5,407159,9.213,123.214,5.1,260754,7.6,542612,28.612,354.875,57.9,9850147,95.067,8293310,161.967,18435381,2.8,144995,15.1663366337,337047.653465,7.2,322065,17.2,1370472,175.8,4902619,6.9,201259,14.6,497326,76,3075221,41.4,920049,26.2336633663,583001.346535,56.9,4524839,143.545663366,6975993.22153,120.466336634,6160454.65347,242.2,23804306,167.4,2243729,210.913,3977701.214,26.5,2603191
2018-06-02T19:00:00Z,10,291934,7.4,407168,9.087,134.276,5.2,260758,12.7,542621,28.792,380.755,57.3,9850209,91.133,8293398,158.433,18435541,2.7,144997,17.5475247525,337064.138614,7.2,322072,17.7,1370492,172.2,4902797,6,201265,13.6,497338,53.9,3075272,47.9,920094,30.3524752475,583029.861386,59.2,4524900,149.644475248,6976140.61639,117.047524752,6160556.13861,264.8,23804526,168.9,2243907,216.487,3977925.276,42.9,2603223
2018-06-02T20:00:00Z,12,291944,7.9,407178,9.5,143.591,5,260763,9.1,542638,28.038,411.983,79,9850293,122.117,8293514,213.117,18435751,3.2,145003,12.895049505,337078.792079,7.3,322079,17.5,1370509,186.6,4902985,6,201271,13.2,497353,56.1,3075334,35.2,920134,22.304950495,583055.207921,62.1,4524962,143.142950495,6976291.19092,103.095049505,6160683.79208,227.9,23804754,179.6,2244088,224.4,3978160.591,30.9,2603268
2018-06-02T21:00:00Z,10,291954,7.6,407186,9.887,153.052,5,260768,10.1,542648,26.762,437.948,61.7,9850366,110.417,8293631,182.117,18435951,8.7,145006,15.0930693069,337093.445545,7.3,322086,21.9,1370532,180.3,4903177,6.3,201277,24.7,497371,65.5,3075396,41.2,920174,26.1069306931,583080.554455,59.1,4525020,158.568930693,6976441.50246,117.893069307,6160793.44554,208.4,23804972,164.7,2244266,210.887,3978384.052,28.6,2603298
2018-06-02T22:00:00Z,9,291962,7.4,407193,10.45,162.895,4.8,260773,14.6,542661,28.563,464.121,56.4,9850434,101.167,8293735,166.567,18436131,4.1,145012,13.6277227723,337108.09901,7.4,322094,18.8,1370552,181.5,4903361,6.2,201284,14.1,497391,61.6,3075460,37.2,920214,23.5722772277,583105.90099,59.3,4525077,144.335277228,6976590.02199,110.027722772,6160908.09901,200.5,23805192,189.9,2244444,240.75,3978611.895,30.7,2603328
2018-06-02T23:00:00Z,8,291971,11.5,407203,10.16,173.315,4.8,260778,8.6,542671,31.142,495.045,60.8,9850495,99.617,8293837,168.417,18436303,2.7,145017,14.3237623762,337120.920792,8.6,322101,19.3,1370572,168.5,4903542,6.3,201290,13.2,497406,62.1,3075516,39.1,920249,24.7762376238,583128.079208,62.3,4525141,150.718237624,6976742.12421,120.323762376,6161021.92079,225.4,23805406,168.9,2244619,218.86,3978835.315,41.2,2603368
2018-06-03T00:00:00Z,14,291980,15.2,407214,10.14,183.26,4.8,260783,9.6,542680,29.23,526.309,86.5,9850561,98.217,8293937,198.717,18436478,3,145019,13.8108910891,337137.405941,9.5,322111,19.4,1370597,174.4,4903711,6.8,201296,14.8,497418,58.6,3075579,37.7,920294,23.8891089109,583156.594059,66.1,4525207,153.419108911,6976904.90306,106.210891089,6161138.40594,227.3,23805612,182.9,2244780,238.94,3979047.26,30.8,2603403
2018-06-03T01:00:00Z,9,291991,16.5,407225,9.927,193.477,5.3,260788,12.7,542689,30.385,557.989,60.1,9850632,104.933,8294042,174.033,18436665,2.7,145022,15.6059405941,337153.891089,10.8,322120,18.8,1370613,157.6,4903879,6.3,201303,13.9,497432,56,3075635,42.6,920339,26.9940594059,583185.108911,64.1,4525269,154.179059406,6977057.09791,104.705940594,6161248.89109,224.5,23805818,142.1,2244898,203.627,3979216.477,30.4,2603438
2018-06-03T02:00:00Z,9,292001,11.8,407238,9.8,203.253,6.9,260793,8.5,542704,31.988,589.179,67.6,9850710,112.4,8294146,189,18436857,3.2,145025,14.8,337168.544554,11.7,322131,19.4,1370633,148.6,4904037,6.7,201309,14.6,497446,61.7,3075697,40.4,920379,25.6,583210.455446,67.1,4525336,158.688,6977214.63445,106,6161360.54455,185.4,23806014,111.8,2245024,167.2,3979402.253,26.3,2603470
2018-06-03T03:00:00Z,9,292010,11.7,407249,9.703,213.359,5.4,260799,8.7,542716,29.27,620.667,70.6,9850784,123.933,8294268,203.533,18437062,2.8,145028,15.6792079208,337185.029703,13.3,322144,19.8,1370655,154.8,4904195,6.1,201316,13.9,497461,57.3,3075759,42.8,920424,27.1207920792,583238.970297,69.2,4525404,159.290792079,6977379.6373,131.479207921,6161478.0297,189,23806212,102.4,2245134,157.303,3979571.359,55.7,2603506
2018-06-03T04:00:00Z,15,292020,7.8,407258,9.2,222.669,5,260804,7.7,542724,27.385,646.898,56.5,9850853,121.517,8294390,193.017,18437263,2.8,145031,16.5584158416,337199.683168,11.4,322157,23.9,1370677,147.2,4904346,5.9,201322,21.1,497478,55.7,3075817,45.2,920464,28.6415841584,583264.316832,66.2,4525470,167.226584158,6977536.21483,104.658415842,6161587.68317,163,23806384,96.5,2245234,143.5,3979721.669,29.6,2603540
2018-06-03T05:00:00Z,15,292034,23.3,407268,9.16,232.546,5.1,260809,7.1,542732,27.102,672.865,57.3,9850915,98.333,8294497,170.633,18437446,3.1,145034,12.9316831683,337214.70297,11.1,322169,17.2,1370697,134.9,4904486,5.9,201328,14.2,497493,55.6,3075874,35.3,920505,22.3683168317,583290.29703,61.9,4525530,142.770316832,6977683.16203,97.0316831683,6161693.70297,164.9,23806562,88.5,2245330,150.16,3979868.546,25.4,2603571
2018-06-03T06:00:00Z,10,292044,7.7,407278,9.703,242.221,5.2,260814,21,542746,25.913,698.931,62.8,9850980,91.433,8294591,164.233,18437615,2.8,145037,14.9099009901,337228.990099,11,322180,16.5,1370714,138.5,4904624,6.1,201334,13.6,497507,82.7,3075930,40.7,920544,25.7900990099,583315.009901,60,4525591,141.80309901,6977825.9409,127.70990099,6161795.9901,151.2,23806722,102.2,2245430,162.903,3980024.221,27.3,2603600
2018-06-03T07:00:00Z,15,292055,7.4,407284,9.703,251.987,5.1,260819,11.2,542759,28.545,724.749,57.7,9851047,97.667,8294691,170.367,18437793,3,145042,11.8326732673,337241.811881,9.9,322190,16.3,1370731,132.3,4904761,6,201340,14.2,497521,52.4,3075981,32.3,920579,20.4673267327,583337.188119,55,4525647,134.512326733,6977960.93712,90.6326732673,6161892.81188,142.9,23806876,99.4,2245526,148.703,3980169.987,23.4,2603628
2018-06-03T08:00:00Z,9,292067,7.4,407293,9.783,261.704,4.7,260824,11.6,542772,25.103,751.262,62.6,9851115,86.833,8294781,158.433,18437963,2.2,145045,11.9059405941,337254.633663,9.5,322199,16.6,1370747,119,4904892,6.1,201346,13.5,497536,50.4,3076036,32.5,920614,20.5940594059,583359.366337,52.4,4525702,128.197059406,6978095.62834,88.8059405941,6161990.63366,147.5,23807030,100.5,2245630,149.583,3980325.704,24.3,2603655
2018-06-03T09:00:00Z,9,292076,7.2,407299,9.567,271.104,4.5,260829,7.4,542779,24.155,776.696,56.9,9851176,84.833,8294863,150.733,18438115,2.9,145047,11.6128712871,337265.623762,9.3,322209,16.6,1370764,122.4,4905013,5.9,201352,18.4,497551,56.2,3076092,31.7,920644,20.0871287129,583378.376238,54.3,4525757,133.542128713,6978227.07224,96.2128712871,6162083.62376,142.1,23807180,123,2245732,166.867,3980471.104,25.5,2603679
2018-06-03T10:00:00Z,8,292084,7.5,407308,8.673,280.329,4.2,260833,6.5,542786,23.848,802.636,78.1,9851231,91.65,8294953,177.75,18438268,2.3,145050,11.2465346535,337276.980198,6.3,322217,15.3,1370780,121.1,4905133,6.2,201358,13.2,497566,50.4,3076142,30.7,920675,19.4534653465,583398.019802,51.1,4525812,122.901465347,6978358.6558,86.6465346535,6162171.9802,169.5,23807330,124.1,2245852,163.473,3980634.329,22.7,2603703
2018-06-03T11:00:00Z,7,292094,6.5,407315,9.503,289.263,4.5,260838,7.1,542793,23.162,824.216,53.3,9851286,94.367,8295041,154.667,18438421,2.3,145052,7.58316831683,337287.60396,6.6,322224,15.3,1370796,128.3,4905268,6.2,201364,13.4,497581,49,3076192,20.7,920704,13.1168316832,583416.39604,50.9,4525862,115.878831683,6978479.61204,80.5831683168,6162255.60396,176,23807512,153,2246005,193.403,3980828.263,21.7,2603724
