Time (UTC),1915Hall.kW,1915Hall.kWh,1927Hall.kW,1927Hall.kWh,1937Feinberg.kW,1937Feinberg.kWh,1938Hall.kW,1938Hall.kWh,1939Hall.kW,1939Hall.kWh,Blair.kW,Blair.kWh,BlairBuyers.kW,BlairBuyers.kWh,Bloomberg.kW,Bloomberg.kWh,Butler.kW,Butler.kWh,Butler.wv.kW,Butler.wv.kWh,Buyers.kW,Buyers.kWh,CampbellR.kW,CampbellR.kWh,DodgeOsborn.kW,DodgeOsborn.kWh,Edwards.kW,Edwards.kWh,Forbes.kW,Forbes.kWh,Gauss.kW,Gauss.kWh,Hamilton.kW,Hamilton.kWh,Holder.kW,Holder.kWh,JolineCampbell.kW,JolineCampbell.kWh,JolineCampbellM.kW,JolineCampbellM.kWh,Little.kW,Little.kWh,Mathey.wv.kW,Mathey.wv.kWh,Rocky.wv.kW,Rocky.wv.kWh,Whitman.kW,Whitman.kWh,Wilcox.kW,Wilcox.kWh,Wilson.wv.kW,Wilson.wv.kWh,Witherspoon.kW,Witherspoon.kWh
2018-02-20T04:00:00Z,10,266692,15.1,378133,12.05,4575.57,6.7,244178,26.2,507711,30.427,13305.479,None,None,84.3,9688415,124.583,8061471,218.883,18016578,2.8,134857,12.7485148515,307309.178218,10.1,304513,15.3,1332972,166.8,4520465,5,190986,12,460848,72.2,2932214,34.8,838871,22.0514851485,531561.821782,70,4387207,149.778485149,6725894.30078,116.848514851,5905297.17822,196.2,23333858,125.7,1878238,200.85,3508334.57,29.1,2530917
2018-02-20T05:00:00Z,11,266702,11.5,378144,10.908,4587.048,8.6,244187,15,507731,35.608,13339.02,None,None,68.5,9688492,102.683,8061578,182.183,18016772,2.8,134860,13.9574257426,307323.831683,10.1,304523,15.3,1332987,164.5,4520618,5.2,190991,11.5,460863,62.6,2932286,38.1,838911,24.1425742574,531587.168317,76.9,4387289,163.450574257,6726065.18832,106.557425743,5905416.83168,177.3,23334054,119.4,1878368,180.708,3508531.048,27.2,2530947
2018-02-20T06:00:00Z,12,266713,15.7,378163,12.015,4598.633,7.6,244194,21.3,507747,21.973,13368.033,None,None,72.7,9688568,100.567,8061683,185.267,18016964,18.4,134868,15.1297029703,307336.653465,10.3,304533,16.2,1333007,152.3,4520768,4.6,190997,15.3,460877,71.5,2932348,41.3,838946,26.1702970297,531609.346535,63.4,4387355,143.04329703,6726216.37953,130.02970297,5905529.65347,179.5,23334242,118.1,1878489,189.615,3508721.633,25,2530977
2018-02-20T07:00:00Z,22,266735,13.9,378178,11.298,4609.726,5.3,244201,6.8,507759,26.168,13391.645,None,None,72.5,9688641,75.517,8061765,170.017,18017141,2.4,134879,14.1772277228,307351.306931,9,304542,13.9,1333022,162.4,4520923,4.7,191001,11.8,460890,52.2,2932413,38.7,838986,24.5227722772,531634.693069,67,4387418,143.390772277,6726356.33807,92.7772277228,5905645.30693,177.8,23334420,103.5,1878600,154.498,3508890.726,24,2531002
2018-02-20T08:00:00Z,10,266747,18.6,378189,10.317,4620.088,6.4,244207,6.6,507766,24.133,13416.622,None,None,69.5,9688711,74.667,8061837,154.167,18017295,2.5,134882,11.6128712871,307363.029703,7.9,304551,14.9,1333037,127.3,4521051,4.1,191006,13,460902,51.5,2932463,31.7,839018,20.0871287129,531654.970297,51.7,4387475,123.820128713,6726485.5923,87.4128712871,5905735.0297,166.1,23334596,111.6,1878704,165.517,3509043.088,21.8,2531027
2018-02-20T09:00:00Z,12,266757,9.6,378201,9.778,4629.843,4.4,244212,6.4,507772,23.62,13440.506,None,None,61,9688773,71.117,8061910,144.117,18017440,2.1,134884,11.502970297,307375.118812,8.2,304560,14,1333048,143.3,4521181,3.8,191010,14.1,460914,54,2932518,31.4,839051,19.897029703,531675.881188,50.2,4387530,121.817029703,6726608.38719,88.302970297,5905825.11881,152.1,23334744,100.8,1878807,142.978,3509191.843,20.7,2531048
2018-02-20T10:00:00Z,9,266767,9.5,378211,9.078,4639.021,6.7,244217,6.4,507779,22.457,13464.354,None,None,60.1,9688833,70.917,8061981,140.017,18017581,1.9,134886,11.3564356436,307386.108911,7.9,304567,12.7,1333062,120.5,4521299,3.5,191013,9.3,460925,45.9,2932563,31,839081,19.6435643564,531694.891089,49.4,4387575,113.500564356,6726721.24509,78.9564356436,5905903.10891,150.6,23334894,98.7,1878911,141.778,3509337.021,19.8,2531068
2018-02-20T11:00:00Z,11,266778,9.5,378221,9.033,4647.554,6.1,244222,6.2,507786,23.987,13487.353,None,None,62.4,9688899,67.783,8062049,141.183,18017726,2.1,134888,10.8435643564,307397.09901,7.8,304575,11.8,1333074,127.3,4521428,3.6,191017,12.7,460936,48.7,2932613,29.6,839111,18.7564356436,531713.90099,49,4387625,116.243435644,6726836.25399,79.7435643564,5905986.09901,159.2,23335038,138.5,1879032,180.733,3509500.554,18.1,2531088
2018-02-20T12:00:00Z,11,266788,9.2,378231,9.3,4656.289,4.2,244227,5.7,507791,24.752,13510.901,None,None,56.5,9688960,95.333,8062135,162.833,18017883,1.9,134890,10.9900990099,307409.920792,4.8,304583,11.5,1333087,139.2,4521570,4.2,191021,13.5,460948,51,2932663,30,839146,19.0099009901,531736.079208,48.8,4387675,117.56190099,6726956.98021,84.0900990099,5906070.92079,184.6,23335228,187,1879197,224.4,3509706.289,20.2,2531108
2018-02-20T13:00:00Z,8,266797,9,378240,10.775,4666.428,6.1,244233,5.7,507797,24.975,13536.22,None,None,61.2,9689022,89.833,8062219,159.033,18018038,2.2,134893,11.1,307422.742574,5.4,304588,12,1333099,154.6,4521728,4.1,191025,14.4,460964,57.6,2932718,30.3,839181,19.2,531758.257426,49.4,4387725,119.975,6727082.47743,91.4,5906165.74257,182.8,23335412,179,1879380,220.075,3509929.428,20.5,2531132
2018-02-20T14:00:00Z,9,266807,11.6,378250,10.132,4676.528,5.5,244239,7.8,507806,29.325,13562.637,None,None,64.6,9689090,109.717,8062314,183.317,18018211,3.2,134900,11.6861386139,307433.732673,5.9,304593,12.7,1333112,184.3,4521893,4.5,191029,15,460979,79.7,2932781,31.9,839211,20.2138613861,531777.267327,52.5,4387780,129.738861386,6727210.90433,121.986138614,5906272.73267,176.5,23335604,178.7,1879562,224.132,3510155.528,27.4,2531158
2018-02-20T15:00:00Z,12,266816,12.9,378260,10.007,4687.437,6.8,244245,9,507813,28.277,13591.512,None,None,58.6,9689151,98.233,8062419,168.833,18018386,7.6,134907,15.4227722772,307446.554455,4.8,304600,14.4,1333127,166.7,4522063,3.9,191034,13.4,460994,61.7,2932849,42.1,839246,26.6772277228,531799.445545,54.2,4387835,136.954227723,6727346.95754,109.322772277,5906389.55446,186.2,23335806,176.6,1879748,224.007,3510387.437,24.6,2531187
2018-02-20T16:00:00Z,9,266825,9.7,378273,10.207,4696.955,6.6,244252,9.4,507821,29.158,13619.141,None,None,57.3,9689212,100.917,8062512,167.217,18018549,2.6,134910,17.1811881188,307463.039604,4.9,304605,12.5,1333139,169.6,4522239,4.3,191038,25,461012,56.6,2932914,46.9,839291,29.7188118812,531827.960396,50.2,4387886,146.576811881,6727484.1014,97.6811881188,5906496.0396,250.8,23336018,185.5,1879931,230.607,3510616.955,21.3,2531209
2018-02-20T17:00:00Z,9,266833,13.1,378284,10.103,4707.709,6.9,244258,21.5,507832,36.477,13649.672,None,None,57.9,9689277,88.783,8062607,155.683,18018717,3.3,134912,10.8069306931,307479.524752,5,304609,9.6,1333152,154.9,4522408,4.1,191042,18.1,461036,61.9,2932971,29.5,839336,18.6930693069,531856.475248,62.9,4387943,145.770069307,6727637.14725,98.6069306931,5906594.52475,198.4,23336228,192.7,1880108,253.403,3510840.709,22.6,2531232
2018-02-20T18:00:00Z,12,266841,7.5,378295,11.393,4717.535,6.6,244264,6.3,507847,25.832,13680.15,None,None,51.9,9689338,111.55,8062710,175.45,18018889,2.4,134919,5.53168316832,307489.415842,3.6,304613,16.9,1333163,172.4,4522581,3.9,191046,11.6,461054,53.7,2933026,15.1,839363,9.56831683168,531873.584158,51.4,4387998,115.300316832,6727768.73416,79.8316831683,5906691.41584,264.6,23336446,184.1,1880294,223.393,3511076.535,18.2,2531257
2018-02-20T19:00:00Z,7,266852,17.6,378308,10.11,4727.437,6.9,244269,37.9,507861,25.962,13704.316,None,None,56.8,9689393,94.117,8062807,157.917,18019052,2.1,134922,9.04851485149,307496.376238,5.5,304618,13.3,1333178,148.1,4522740,3.7,191050,13.5,461068,62.4,2933087,24.7,839382,15.6514851485,531885.623762,55.8,4388050,124.213485149,6727885.93976,94.0485148515,5906788.37624,207.3,23336676,216.9,1880489,298.61,3511322.437,20.5,2531283
2018-02-20T20:00:00Z,9,266859,13,378320,9.845,4737.546,6.2,244275,7.4,507886,25.93,13729.138,None,None,64.4,9689460,93.75,8062900,167.15,18019219,12.4,134927,9.37821782178,307505.168317,4.3,304623,17.1,1333193,154.3,4522898,3.9,191054,13.1,461084,67.8,2933153,25.6,839406,16.2217821782,531900.831683,48.8,4388104,121.151782178,6728010.96968,121.478217822,5906897.16832,205.2,23336894,173.3,1880684,217.945,3511579.546,31.9,2531312
2018-02-20T21:00:00Z,9,266868,13.1,378333,10.4,4747.702,5.1,244282,8.1,507893,25.072,13758.77,None,None,70.2,9689528,89.65,8062991,168.85,18019387,2,134935,11.8693069307,307514.326733,4.3,304628,12.2,1333208,156,4523050,3.6,191058,12.6,461099,51,2933214,32.4,839431,20.5306930693,531916.673267,58.3,4388154,128.702693069,6728136.44327,90.6693069307,5907010.32673,203.3,23337108,186.4,1880855,231,3511796.702,25.8,2531347
2018-02-20T22:00:00Z,24,266879,10.6,378346,11.048,4757.806,7.1,244287,8.3,507901,24.177,13783.369,None,None,58.7,9689594,92.25,8063082,174.95,18019555,2.7,134938,9.52475247525,307525.316832,4.9,304633,15.4,1333222,158.1,4523204,5.1,191062,14.8,461113,55.4,2933264,26,839461,16.4752475248,531935.683168,63.2,4388216,134.052247525,6728270.05217,99.5247524752,5907106.31683,208.7,23337326,180.1,1881033,227.148,3512019.806,31.9,2531379
2018-02-20T23:00:00Z,11,266897,9,378356,10.705,4768.527,8.3,244294,17.4,507913,24.72,13809.438,None,None,64.7,9689661,108.883,8063180,184.583,18019738,12.9,134942,9.23168316832,307534.475248,5.6,304638,17.7,1333237,176.5,4523370,4.2,191067,19.5,461130,84.5,2933334,25.2,839486,15.9683168317,531951.524752,70.6,4388286,148.488316832,6728413.96275,128.231683168,5907218.47525,231,23337554,198.3,1881223,253.505,3512259.527,21.6,2531408
2018-02-21T00:00:00Z,10,266907,10.3,378368,11.31,4779.708,5.9,244302,13.7,507928,34.313,13835.608,None,None,76.3,9689733,119.483,8063297,205.783,18019937,2.4,134952,7.80297029703,307543.633663,8.2,304646,13.8,1333253,167.3,4523541,5.2,191071,11.5,461143,58.3,2933401,21.3,839511,13.497029703,531967.366337,57.5,4388352,130.610029703,6728550.97434,100.202970297,5907338.63366,235.8,23337794,194.7,1881423,249.31,3512517.708,31.7,2531442
2018-02-21T01:00:00Z,10,266918,9.7,378378,10.77,4792.392,7.9,244309,18.7,507946,26.332,13867.023,None,None,70.5,9689811,120.133,8063413,200.633,18020142,2.7,134954,8.49900990099,307550.960396,9.4,304655,13.7,1333267,151.5,4523709,4.7,191076,17.5,461155,56.1,2933458,23.2,839531,14.700990099,531980.039604,54.1,4388403,126.332990099,6728672.0626,89.899009901,5907431.9604,201.7,23338008,183.4,1881623,244.57,3512779.392,22.6,2531469
2018-02-21T02:00:00Z,11,266928,10.1,378388,11.673,4803.509,8.5,244317,30.8,507966,30.933,13895.368,None,None,78.4,9689890,103.383,8063513,192.783,18020331,8.1,134960,12.9316831683,307563.782178,8.8,304665,15.5,1333287,161.2,4523873,4.7,191080,12.2,461172,61.7,2933522,35.3,839566,22.3683168317,532002.217822,55.8,4388462,136.801316832,6728818.58582,132.731683168,5907542.78218,190.1,23338214,142.4,1881769,216.973,3512988.509,50,2531497
2018-02-21T03:00:00Z,18,266940,10.3,378398,11.628,4813.743,8.1,244324,12.7,507989,29.455,13924.856,None,None,88,9689983,114.567,8063620,220.567,18020543,13.5,134967,12.8584158416,307576.60396,9.2,304672,15.4,1333302,139.6,4524030,5,191085,13.9,461185,71.1,2933588,35.1,839601,22.2415841584,532024.39604,69.4,4388529,150.396584158,6728965.25204,131.258415842,5907658.60396,183.2,23338422,117.2,1881896,174.128,3513177.743,33.8,2531527
2018-02-21T04:00:00Z,24,266959,10.8,378409,12.165,4826.647,7,244332,18.2,508001,35.107,13960.382,None,None,68.6,9690058,100.583,8063731,193.183,18020748,3.7,134975,14.103960396,307589.792079,8.9,304681,16.5,1333322,144.2,4524182,4.6,191090,13,461198,82.2,2933667,38.5,839637,24.396039604,532047.207921,73.8,4388597,162.803039604,6729124.58992,124.503960396,5907788.79208,210.2,23338626,122.8,1882006,184.465,3513345.647,24.5,2531557
2018-02-21T05:00:00Z,16,266981,10.7,378423,12.292,4837.361,8.6,244340,22.2,508021,33.87,13990.805,None,None,79.4,9690144,97.95,8063832,193.35,18020957,3,134979,17.9871287129,307602.247525,11.5,304691,22.5,1333342,173,4524341,4.9,191095,18,461220,63.3,2933732,49.1,839671,31.1128712871,532068.752475,67.5,4388669,172.982871287,6729290.55748,119.987128713,5907911.24752,222.3,23338832,115.2,1882135,185.392,3513542.361,35.7,2531598
2018-02-21T06:00:00Z,11,266992,10.7,378433,11.462,4849.425,9.2,244347,13,508046,33.822,14027.551,None,None,72.6,9690215,112.967,8063939,196.567,18021146,2.9,134983,12.2356435644,307616.90099,8.7,304701,14.3,1333357,147.5,4524492,4.9,191100,12.3,461235,60,2933799,33.4,839711,21.1643564356,532094.09901,66.9,4388737,148.486356436,6729450.65001,100.235643564,5908031.90099,172.1,23339020,112.6,1882258,170.562,3513734.425,25.1,2531633
2018-02-21T07:00:00Z,10,267003,10.3,378444,10.53,4861.235,6.4,244354,12.7,508061,27.193,14058.216,None,None,64.2,9690284,90.233,8064038,164.433,18021325,2.6,134986,8.05940594059,307626.425743,8.2,304710,14,1333372,125.9,4524633,4.4,191104,16.2,461248,60.8,2933854,22,839737,13.9405940594,532110.574257,58.7,4388797,130.033594059,6729585.79026,104.459405941,5908129.42574,162.1,23339192,102.2,1882366,154.73,3513900.235,33,2531663
2018-02-21T08:00:00Z,10,267012,10.3,378454,9.303,4871.331,5.8,244362,8.9,508071,28.995,14085.934,None,None,61,9690348,89.583,8064123,160.583,18021483,2.3,134988,7.03366336634,307633.752475,8,304720,14.7,1333384,115,4524753,3.7,191109,11.5,461262,52.7,2933915,19.2,839757,12.1663366337,532123.247525,52.4,4388858,119.761336634,6729713.18152,91.9336633663,5908228.75248,149.5,23339346,94.2,1882466,140.203,3514053.331,29.9,2531692
2018-02-21T09:00:00Z,9,267022,9.9,378465,9.73,4880.487,5.5,244367,7,508078,24.523,14112.493,None,None,59.2,9690409,81.083,8064208,149.283,18021639,2.1,134990,6.70396039604,307641.079208,8.6,304727,12.9,1333397,118.2,4524865,3.7,191112,9.7,461272,55.9,2933970,18.3,839777,11.596039604,532135.920792,54.6,4388913,113.319039604,6729830.41379,83.303960396,5908319.07921,150.3,23339498,95.6,1882571,140.03,3514200.487,18.6,2531718
2018-02-21T10:00:00Z,9,267031,8.9,378474,8.635,4889.613,5,244373,6.5,508086,21.967,14135.992,None,None,59.3,9690470,68.067,8064276,136.367,18021777,3.5,134993,6.33762376238,307648.039604,8.2,304735,14,1333412,118.5,4524980,3.7,191116,9.4,461282,43.9,2934020,17.3,839796,10.9623762376,532147.960396,45.9,4388958,102.229376238,6729935.9524,72.9376237624,5908398.0396,144.6,23339640,100.3,1882665,141.235,3514338.613,19.2,2531737
2018-02-21T11:00:00Z,9,267040,9.3,378484,9.562,4898.893,6.6,244378,6.6,508092,22.985,14158.591,None,None,58.7,9690530,66.15,8064344,133.85,18021914,1.9,134995,6.74059405941,307653.90099,8.4,304743,11.3,1333422,115,4525101,3.6,191119,11.1,461293,47.2,2934065,18.4,839812,11.6594059406,532158.09901,45.3,4389003,102.344405941,6730034.69001,72.8405940594,5908468.90099,146.5,23339776,136.1,1882774,180.162,3514488.893,17,2531755
2018-02-21T12:00:00Z,8,267048,9.8,378493,10.213,4908.208,4.7,244384,6.9,508099,22.902,14181.657,None,None,56.1,9690590,87.183,8064436,151.283,18022074,2,134997,6.63069306931,307660.861386,6,304751,10.4,1333434,141.2,4525248,4,191123,11.7,461305,48.2,2934115,18.1,839831,11.4693069307,532170.138614,46.2,4389050,102.671306931,6730140.79561,74.0306930693,5908545.86139,173.6,23339952,166.4,1882937,208.013,3514695.208,17.2,2531773
2018-02-21T13:00:00Z,8,267057,16.5,378504,10.135,4918.491,5.4,244389,6.6,508106,24.893,14205.67,None,None,64.1,9690656,95.6,8064533,167.7,18022246,2.2,135000,6.81386138614,307668.188119,5.7,304757,13.5,1333447,148.3,4525397,4.2,191127,10.5,461316,46.4,2934160,18.6,839851,11.7861386139,532182.811881,45.5,4389095,106.179138614,6730246.48188,75.4138613861,5908621.18812,207.6,23340140,171.4,1883113,219.935,3514914.491,20,2531793
2018-02-21T14:00:00Z,9,267066,10.7,378519,10.365,4928.87,7.3,244397,7.4,508114,28.762,14232.427,None,None,58.2,9690718,105.317,8064640,172.517,18022424,2.4,135002,9.74455445545,307675.514851,5.6,304762,11.3,1333462,159.7,4525558,4.2,191132,12.7,461329,57.3,2934216,26.6,839871,16.8554455446,532195.485149,46.4,4389143,116.017445545,6730361.91215,93.9445544554,5908710.51485,194.3,23340340,189,1883296,234.565,3515148.87,24.5,2531817
2018-02-21T15:00:00Z,9,267075,8.4,378528,9.512,4939.02,6.8,244403,8,508122,23.447,14258.158,None,None,62,9690784,94.683,8064736,165.683,18022595,8.3,135007,9.23168316832,307685.039604,5.9,304768,13.3,1333473,164.4,4525722,4.1,191136,13.6,461343,50.5,2934271,25.2,839897,15.9683168317,532211.960396,52.7,4389194,119.015316832,6730480.1184,94.0316831683,5908806.0396,196.8,23340540,183.9,1883479,226.612,3515375.02,26,2531843
2018-02-21T16:00:00Z,8,267083,10,378538,12.008,4949.317,6.4,244409,12.3,508131,27.065,14282.738,None,None,66.1,9690847,96.717,8064826,170.817,18022756,2.1,135011,7.03366336634,307692.366337,5.3,304773,11.6,1333485,157.7,4525877,4.7,191140,13.7,461357,54.1,2934321,19.2,839917,12.1663366337,532224.633663,47.6,4389243,112.131336634,6730592.37166,83.2336633663,5908892.36634,197.7,23340746,204.4,1883669,255.108,3515609.317,20,2531868
2018-02-21T17:00:00Z,8,267091,25.3,378546,11.82,4959.671,6.3,244415,12.8,508141,24.98,14308.703,None,None,90.7,9690913,84.633,8064911,183.333,18022915,3.7,135013,9.30495049505,307701.158416,5.4,304780,11.9,1333497,163.6,4526035,6.1,191145,12,461370,56,2934376,25.4,839941,16.095049505,532239.841584,56.7,4389299,121.675049505,6730714.54458,90.204950495,5908983.15842,193,23340950,207.7,1883869,275.42,3515855.671,21.2,2531893
2018-02-21T18:00:00Z,8,267099,10.1,378563,10.718,4970.448,5.3,244420,8.9,508153,24.878,14333.952,None,None,63.2,9690983,78.667,8064995,149.867,18023077,2.1,135016,8.93861386139,307708.851485,4.7,304785,11.2,1333508,182.7,4526205,4.3,191150,12.4,461384,57.6,2934433,24.4,839962,15.4613861386,532253.148515,52.3,4389355,116.239386139,6730834.10051,93.9386138614,5909075.85149,252.1,23341170,206.4,1884083,250.418,3516124.448,25.3,2531918
2018-02-21T19:00:00Z,7,267107,9.2,378573,9.82,4980.931,5.3,244426,8.5,508164,24.56,14359.157,None,None,58.5,9691047,84.217,8065080,149.717,18023234,2.4,135018,6.81386138614,307717.643564,4.2,304790,17.9,1333522,176.1,4526369,4.6,191154,23.7,461404,57,2934489,18.6,839986,11.7861386139,532268.356436,45.1,4389400,123.046138614,6730953.51344,118.813861386,5909168.64356,210.6,23341380,202.2,1884283,243.82,3516370.931,52.6,2531944
2018-02-21T20:00:00Z,8,267114,13.8,378586,9.885,4990.698,5.7,244432,12.9,508173,23.743,14383.983,None,None,58.9,9691110,85.667,8065169,152.567,18023393,2.2,135020,6.88712871287,307725.70297,4.7,304794,12.8,1333537,161.8,4526532,5,191159,13.5,461419,51.5,2934544,18.8,840008,11.9128712871,532282.29703,47.6,4389446,109.555871287,6731068.28003,81.4871287129,5909259.70297,225.1,23341600,201.8,1884481,253.785,3516615.698,20.9,2531970
2018-02-21T21:00:00Z,8,267122,14.6,378598,10.152,4999.33,5.8,244437,9.6,508188,24.963,14409.671,None,None,57.9,9691175,90.8,8065254,156.7,18023551,2.4,135022,7.43663366337,307734.128713,5.1,304798,11.8,1333547,154.2,4526690,4.8,191164,13.2,461433,54,2934594,20.3,840031,12.8633663366,532296.871287,71.6,4389507,134.426366337,6731193.54229,84.8366336634,5909342.12871,240,23341824,196.9,1884686,246.952,3516870.33,21,2531992
2018-02-21T22:00:00Z,19,267135,20.8,378614,10.36,5010.724,6.4,244443,27.1,508206,25.883,14435.147,None,None,62.7,9691241,85.083,8065340,166.783,18023716,3.9,135025,9.37821782178,307743.287129,5,304804,17.3,1333562,163.4,4526850,4.3,191169,12.8,461447,58.5,2934650,25.6,840056,16.2217821782,532312.712871,55.2,4389567,127.404782178,6731323.85987,93.2782178218,5909435.28713,202.8,23342038,229.9,1884895,303.86,3517141.724,21.5,2532017
2018-02-21T23:00:00Z,10,267148,19.5,378633,10.468,5021.432,6.2,244449,14,508227,25.38,14458.372,None,None,61.3,9691301,87.333,8065427,158.633,18023876,13.4,135032,13.7742574257,307752.445545,5.4,304810,15.5,1333582,176.4,4527003,6.1,191173,20.6,461461,81.9,2934721,37.6,840081,23.8257425743,532328.554455,65.6,4389629,150.905742574,6731458.92646,131.874257426,5909547.44554,231,23342250,211.7,1885114,273.368,3517427.432,22.8,2532042
2018-02-22T00:00:00Z,10,267158,12.7,378650,11.127,5032.914,5.9,244455,23.2,508243,42.798,14490.233,None,None,90,9691369,107.817,8065524,207.817,18024051,14.2,135042,10.4772277228,307765.267327,8,304817,16.2,1333599,159.9,4527170,4.7,191178,13.5,461480,70.1,2934784,28.6,840116,18.1227722772,532350.732673,48.7,4389679,139.320772277,6731598.96567,116.577227723,5909658.26733,239.5,23342488,214.2,1885326,279.827,3517701.914,21.8,2532067
2018-02-22T01:00:00Z,12,267169,11.7,378663,10.115,5043.487,6.7,244462,14.6,508262,39.012,14526.109,None,None,66.4,9691449,128.817,8065642,207.217,18024260,2.9,135049,10.8435643564,307776.257426,7.7,304826,13.6,1333614,148.7,4527337,4.8,191183,13.6,461493,69.2,2934851,29.6,840146,18.7564356436,532369.742574,56.7,4389734,141.668435644,6731736.85157,106.943564356,5909768.25743,210.2,23342724,206,1885543,261.615,3517982.487,24,2532092
2018-02-22T02:00:00Z,17,267182,12,378675,11.64,5054.434,7.6,244468,15,508278,31.352,14566.304,None,None,72.1,9691519,100.8,8065754,189.9,18024455,2.9,135052,12.895049505,307789.079208,8.3,304835,15.7,1333629,144.6,4527479,4.7,191188,14.9,461507,67.2,2934919,35.2,840181,22.304950495,532391.920792,62.7,4389795,146.956950495,6731889.22479,120.995049505,5909882.07921,193.8,23342938,126.5,1885698,185.74,3518196.434,38,2532122
2018-02-22T03:00:00Z,11,267198,13.4,378688,12.783,5065.832,6.8,244475,41.6,508306,33.23,14597.822,None,None,95.5,9691591,135.783,8065871,242.283,18024660,3.4,135055,9.34158415842,307801.90099,9,304842,22.4,1333647,159.9,4527627,4.9,191192,15.8,461522,73.3,2934990,25.5,840216,16.1584158416,532414.09901,68.3,4389863,155.888415842,6732043.92101,145.641584158,5910001.90099,213.7,23343140,149.4,1885835,237.883,3518403.832,59.6,2532155
2018-02-22T04:00:00Z,10,267210,17.4,378703,13.378,5077.812,6.1,244482,22.5,508331,31.228,14631.153,None,None,75.3,9691670,132.683,8066008,217.983,18024888,2.8,135058,12.7118811881,307814.722772,11.2,304851,21,1333664,163.2,4527789,5.3,191197,18.7,461543,88.8,2935063,34.7,840251,21.9881188119,532436.277228,63.6,4389932,156.516118812,6732206.43023,132.611881188,5910118.72277,227.5,23343340,129.2,1885965,205.078,3518606.812,28.3,2532183
