Time (UTC),1915Hall.kW,1915Hall.kWh,1927Hall.kW,1927Hall.kWh,1937Feinberg.kW,1937Feinberg.kWh,1938Hall.kW,1938Hall.kWh,1939Hall.kW,1939Hall.kWh,Blair.kW,Blair.kWh,Bloomberg.kW,Bloomberg.kWh,Butler.kW,Butler.kWh,Butler.wv.kW,Butler.wv.kWh,Buyers.kW,Buyers.kWh,CampbellR.kW,CampbellR.kWh,DodgeOsborn.kW,DodgeOsborn.kWh,Edwards.kW,Edwards.kWh,Forbes.kW,Forbes.kWh,Gauss.kW,Gauss.kWh,Hamilton.kW,Hamilton.kWh,Holder.kW,Holder.kWh,JolineCampbell.kW,JolineCampbell.kWh,JolineCampbellM.kW,JolineCampbellM.kWh,Little.kW,Little.kWh,Mathey.wv.kW,Mathey.wv.kWh,Rocky.wv.kW,Rocky.wv.kWh,Whitman.kW,Whitman.kWh,Wilcox.kW,Wilcox.kWh,Wilson.wv.kW,Wilson.wv.kWh,Witherspoon.kW,Witherspoon.kWh
2018-08-02T10:00:00Z,11,304203,8.4,418213,13.933,82.08,5.4,266673,8.2,551774,25.062,153.868,52,9932120,46.75,8392310,109.75,18628633,3.6,149961,8.09603960396,347950.19802,6.2,329673,8.6,1384104,128.9,5111218,3.7,206962,11.5,516436,53.3,3148831,22.1,949810,14.003960396,601859.80198,36.8,4584032,95.965960396,7086585.66998,85.896039604,6276005.19802,135.6,24027092,117.2,2422684,163.033,4196061.08,20.9,2629263
2018-08-02T11:00:00Z,16,304214,12.3,418223,13.633,95.138,5.6,266679,7,551781,26.403,178.524,50.9,9932174,66.15,8392380,133.05,18628768,9.2,149965,8.35247524752,347958.990099,5.7,329679,8.5,1384113,161,5111365,3.8,206966,11.5,516447,57.3,3148886,22.8,949834,14.4475247525,601875.009901,36.9,4584067,97.7505247525,7086680.5339,96.8524752475,6276097.9901,139.5,24027232,144.6,2422841,192.633,4196264.138,22,2629288
2018-08-02T12:00:00Z,12,304228,8.8,418234,14.292,109.323,5.6,266685,6.5,551789,25.898,207.486,79,9932226,64.367,8392446,155.367,18628900,19.2,149974,10.3673267327,347967.415842,5.4,329684,9.1,1384123,167.1,5111523,4,206970,11.7,516460,62.3,3148949,28.3,949857,17.9326732673,601889.584158,36,4584107,100.630673267,7086787.07016,117.167326733,6276203.41584,160.2,24027388,160.1,2422999,204.692,4196470.323,25.3,2629313
2018-08-02T13:00:00Z,9,304237,8.5,418244,13.9,123.097,4.6,266689,6.6,551797,28.1,235.738,50.2,9932284,75.417,8392519,134.617,18629040,4.9,149982,9.85445544554,347978.405941,5.2,329690,13,1384132,177.1,5111679,4.4,206974,14.3,516474,55.2,3149006,26.9,949887,17.0455445545,601908.594059,36.7,4584142,109.145544554,7086892.33206,94.2544554455,6276304.40594,138,24027536,173.6,2423169,216.8,4196686.097,24.3,2629338
2018-08-02T14:00:00Z,8,304245,8.1,418253,15.7,138.971,4.8,266694,6.6,551804,28.572,264.938,58.9,9932340,70.05,8392591,136.95,18629176,3.4,149987,12.0891089109,347986.465347,5.2,329695,10.5,1384142,162.5,5111834,4.3,206979,13.5,516487,58.5,3149062,33,949909,20.9108910891,601922.534653,36.5,4584177,109.982891089,7086993.47265,101.689108911,6276398.46535,136.9,24027676,162.5,2423334,207.2,4196897.971,27.7,2629363
2018-08-02T15:00:00Z,8,304254,7.8,418263,16.875,154.531,4.7,266699,6.6,551812,29.968,294.642,51.7,9932396,81.133,8392671,140.833,18629321,9.2,149992,10.000990099,347999.287129,6,329700,9.4,1384152,165.2,5111995,4.9,206984,13.5,516500,63.3,3149119,27.3,949944,17.299009901,601944.712871,37,4584217,107.167009901,7087108.35487,104.500990099,6276498.28713,143.3,24027826,156.1,2423503,202.975,4197115.531,22,2629388
2018-08-02T16:00:00Z,8,304262,11.6,418273,15,169.857,4.5,266704,8.6,551821,32.91,324.952,52.4,9932453,73.85,8392746,134.25,18629461,4,149998,8.13267326733,348009.544554,5.3,329706,9.1,1384162,161.8,5112156,5.4,206989,25.1,516514,63.5,3149184,22.2,949972,14.0673267327,601962.455446,38.1,4584254,119.277326733,7087217.40745,100.732673267,6276604.54455,130.7,24027968,164.3,2423670,214.7,4197332.857,25.1,2629413
2018-08-02T17:00:00Z,9,304270,7.8,418281,18.8,185.226,4.9,266708,9.2,551829,32.357,355.329,51.1,9932511,69.35,8392820,129.45,18629601,5.1,150002,8.13267326733,348017.970297,5.1,329711,9.3,1384172,162.6,5112321,4.1,206993,14,516534,56.7,3149250,22.2,949995,14.0673267327,601977.029703,37.7,4584292,107.424326733,7087330.3587,94.5326732673,6276707.9703,131.3,24028100,165.5,2423837,215.4,4197544.226,24.6,2629438
2018-08-02T18:00:00Z,9,304278,11.7,418288,13.575,201.15,5.3,266713,8.1,551840,29.422,386.382,52.1,9932566,67.817,8392889,128.917,18629733,9.4,150009,8.71881188119,348024.930693,6.1,329717,9.3,1384182,176.3,5112493,4.1,206997,15.4,516549,65.6,3149313,23.8,950014,15.0811881188,601989.069307,37.4,4584329,106.603188119,7087435.45131,107.018811881,6276809.93069,136.4,24028240,164.7,2424007,213.575,4197763.15,23.3,2629463
2018-08-02T19:00:00Z,9,304286,9.6,418300,13.742,215.489,4.1,266718,9.3,551849,29.242,416.229,54.4,9932621,70.283,8392961,133.683,18629868,3.8,150017,8.05940594059,348034.455446,4.7,329723,9.1,1384192,175.8,5112656,4.5,207002,15.6,516564,62.3,3149378,22,950040,13.9405940594,602005.544554,37.2,4584367,105.082594059,7087544.77355,96.9594059406,6276917.45545,151,24028380,149.6,2424171,195.542,4197978.489,22.8,2629488
2018-08-02T20:00:00Z,8,304295,8,418308,12.633,225.682,3.5,266722,7.7,551858,27.962,446.162,61.5,9932677,79.617,8393041,149.117,18630013,3.9,150020,8.31584158416,348042.514851,5.5,329727,9.2,1384202,164.1,5112814,3.5,207005,14.6,516579,61.9,3149435,22.7,950062,14.3841584158,602019.485149,37.1,4584404,103.246158416,7087650.64715,94.7158415842,6277005.51485,135.9,24028520,161.9,2424337,202.733,4198182.682,20.6,2629508
2018-08-02T21:00:00Z,8,304303,8,418316,13.557,240.918,3.6,266726,9.2,551867,30.357,478.023,51.9,9932727,68.517,8393112,128.417,18630142,4,150024,8.42574257426,348051.673267,5.8,329732,9.1,1384212,171.1,5112970,3.6,207009,14.7,516594,69,3149506,23,950087,14.5742574257,602035.326733,37.1,4584442,105.831257426,7087761.34973,100.425742574,6277109.67327,153.5,24028664,155.8,2424495,199.557,4198385.918,19,2629528
2018-08-02T22:00:00Z,8,304311,8.3,418324,13.403,253.647,3.6,266730,11,551877,32.108,510.332,76.8,9932782,85.533,8393193,170.333,18630286,4,150028,8.71881188119,348060.465347,4.5,329737,9.1,1384222,178.2,5113143,3.7,207012,14,516609,68.9,3149571,23.8,950111,15.0811881188,602050.534653,38.3,4584479,108.589188119,7087870.86665,100.618811881,6277207.46535,164.2,24028826,163.4,2424661,207.903,4198594.647,19,2629548
2018-08-02T23:00:00Z,8,304319,8.1,418333,12.253,266.372,3.6,266734,8.5,551887,29.14,541.982,62.7,9932842,72.35,8393270,143.05,18630431,3.9,150032,8.97524752475,348068.891089,3.8,329741,9.2,1384232,180.6,5113322,3.6,207016,14.2,516621,58.4,3149637,24.5,950134,15.5247524752,602065.108911,37.8,4584517,105.864752475,7087977.09091,89.9752475248,6277301.89109,155.5,24028984,161.4,2424824,201.253,4198801.372,18.7,2629564
2018-08-03T00:00:00Z,8,304328,12,418344,12.613,278.764,3.8,266738,8.6,551896,28.312,571.882,52,9932898,89.867,8393344,149.867,18630570,4.3,150037,14.6900990099,348078.782178,3.7,329745,9.3,1384240,178.6,5113495,3.5,207020,13.2,516634,68.1,3149701,40.1,950161,25.4099009901,602082.217822,37.3,4584554,113.52190099,7088082.09982,105.89009901,6277399.78218,195.4,24029166,120.5,2424970,164.713,4198991.764,18.8,2629583
2018-08-03T01:00:00Z,9,304337,8.4,418354,12.77,291.829,5.2,266743,10.6,551906,30.32,603.573,61.9,9932959,83.517,8393433,154.417,18630729,3.7,150040,11.3198019802,348091.237624,5.9,329750,10.2,1384252,177.4,5113666,3.5,207023,13.7,516648,69.6,3149768,30.9,950195,19.5801980198,602103.762376,38.1,4584592,111.90019802,7088199.33538,103.31980198,6277502.23762,182.4,24029362,86.5,2425061,132.87,4199128.829,18.7,2629603
2018-08-03T02:00:00Z,10,304347,8.5,418363,12.005,303.782,4.5,266748,10.6,551916,26.09,633.358,73.1,9933033,65.483,8393502,148.583,18630882,3.7,150044,9.34158415842,348100.762376,6,329757,10.5,1384262,180.7,5113845,3.7,207027,14.1,516661,68.8,3149836,25.5,950221,16.1584158416,602120.237624,37.9,4584632,104.748415842,7088308.59562,100.741584158,6277599.76238,183.1,24029538,93,2425147,138.305,4199261.782,18.9,2629619
2018-08-03T03:00:00Z,10,304356,8.3,418371,11.557,317.552,4.4,266752,9,551926,28.91,661.634,60.9,9933102,83.717,8393589,154.617,18631047,4.4,150049,9.19504950495,348109.920792,6.8,329764,10.4,1384272,163.7,5114005,3.7,207030,12.6,516675,67.7,3149903,25.1,950246,15.904950495,602136.079208,38.2,4584668,106.014950495,7088412.71321,100.695049505,6277699.92079,166,24029716,79,2425233,122.757,4199393.552,19.4,2629638
2018-08-03T04:00:00Z,9,304366,8.4,418380,12.197,328.217,4.5,266757,13.6,551937,24.16,688.658,55.6,9933160,63.317,8393655,127.917,18631181,4.4,150057,9.01188118812,348118.712871,5.9,329769,11.6,1384282,172,5114179,3.6,207034,13.4,516688,62,3149969,24.6,950270,15.5881188119,602151.287129,38.1,4584707,102.848118812,7088516.94513,94.0118811881,6277802.71287,142.7,24029864,81.4,2425319,129.597,4199524.217,18.6,2629658
2018-08-03T05:00:00Z,9,304375,8.2,418389,12.91,340.194,3.7,266761,13.4,551948,29.72,718.45,53.2,9933216,59.883,8393715,122.083,18631306,3.7,150062,13.1514851485,348129.70297,6.8,329775,9.6,1384292,156,5114341,3.6,207038,12.5,516700,60.1,3150032,35.9,950300,22.7485148515,602170.29703,38.1,4584744,112.668514851,7088624.74703,95.3514851485,6277901.70297,135,24030006,87.1,2425406,135.71,4199657.194,18.4,2629678
2018-08-03T06:00:00Z,9,304384,8.3,418398,11.86,353.453,4.1,266765,7.9,551959,26.113,745.622,53.7,9933271,57.333,8393770,120.033,18631425,3.6,150067,15.0564356436,348142.158416,6,329782,9.5,1384302,144.7,5114494,4.5,207041,13.2,516714,56.2,3150093,41.1,950334,26.0435643564,602191.841584,37.6,4584783,112.456564356,7088736.46358,93.5564356436,6277995.15842,135.9,24030142,83.9,2425492,126.56,4199790.453,18.7,2629693
2018-08-03T07:00:00Z,9,304394,8.2,418405,12.683,365.029,3.8,266769,7.6,551967,25.347,771.319,52.5,9933325,49.833,8393822,111.333,18631541,3.6,150070,13.004950495,348154.980198,6.8,329789,11.1,1384312,143.1,5114631,3.7,207045,12.5,516726,54.6,3150149,35.5,950369,22.495049505,602214.019802,38.2,4584822,109.642049505,7088845.3388,90.104950495,6278086.9802,139.1,24030278,82.7,2425572,125.483,4199912.029,18.9,2629713
2018-08-03T08:00:00Z,10,304404,8.3,418414,13,378.714,4.2,266773,8.5,551976,25.733,798.388,52.2,9933377,49.75,8393875,111.95,18631656,3.6,150074,11.0633663366,348167.80198,5.9,329794,9.6,1384322,141.1,5114767,3.6,207049,13.3,516739,54.7,3150200,30.2,950404,19.1366336634,602236.19802,37.6,4584857,105.369633663,7088952.58602,87.6633663366,6278174.80198,135.9,24030416,82.3,2425650,125.8,4200034.714,18.3,2629733
2018-08-03T09:00:00Z,10,304413,8.2,418423,11.7,389.807,4.4,266777,8.6,551984,24.987,823.513,53,9933431,48.267,8393923,111.267,18631767,3.7,150077,8.35247524752,348178.792079,5.9,329800,9.5,1384332,125.1,5114898,3.5,207052,13.2,516752,52.1,3150255,22.8,950434,14.4475247525,602255.207921,38.4,4584898,100.534524752,7089060.72092,81.9524752475,6278259.79208,132.9,24030552,83.4,2425737,125.7,4200162.807,17.8,2629749
2018-08-03T10:00:00Z,9,304422,9.7,418430,12.23,401.88,4.1,266781,7.7,551992,26.513,849.192,51.4,9933485,47.783,8393971,108.183,18631878,3.7,150082,8.46237623762,348187.950495,4,329807,9.5,1384342,130.9,5115033,3.6,207056,12.9,516765,52.1,3150310,23.1,950459,14.6376237624,602271.049505,37.1,4584936,100.650623762,7089163.2415,82.7623762376,6278347.9505,144.6,24030688,118.8,2425825,160.13,4200292.88,18.5,2629768
