Time (UTC),Boilers.1.NGas_dthr,Boilers.2.NGas_dthr,Boilers.2.Oil_gpm,Chillers.i.Totals.ktons,Cogen.DB_NGas_dthr,Cogen.Turbine.NGas_dthr,Cogen.Turbine.output_kW,MicroTurbines.Total_kW,Plant.i.Campus_STMF_kpph,Plant.i.Total_STMF_kpph,Power.Charlton.Total_kW,Power.ElmSub.Total_kW,SMPL.SteamPress7041,WestWindsor.PV_kW,electricity.purchased_kW,electricity.total_kW,natural_gas.total_dthr
2016-07-07T23:00:00Z,None,None,None,10.36723,40.65348,167.0427,14675,None,36.68525,94.13554,4572.975,1886.823,207.6557,645,6459.798,21779.798,207.69618
2016-07-08T00:00:00Z,None,None,None,9.67395,47.98552,167.0222,14555,None,39.40243,97.16993,5033.524,1535.511,206.044,75,6605.505,21298.505,210.39058
2016-07-08T01:00:00Z,None,None,None,8.769826,45.58842,166.9404,14596,None,38.34661,95.59932,4952,1744.36,206.9963,-15,6761.654,21347.654,212.75309
2016-07-08T02:00:00Z,None,None,None,9.194877,52.34382,104.656,7529,None,40.54815,84.99268,4921.215,7931.916,207.2894,-15,13111.264,20622.264,157.50672
2016-07-08T03:00:00Z,None,None,None,8.702587,41.23883,105.0496,7415,None,35.17595,74.26549,4791.8,7489.082,208.0952,-15,12280.882,19681.882,146.28843
2016-07-08T04:00:00Z,None,None,None,7.899584,44.7785,106.8819,7539,None,39.50838,77.00393,4669.793,6623.298,206.4835,None,11489.234,19286.234,149.20693
2016-07-08T05:00:00Z,None,None,None,7.682218,39.27827,104.3483,7523,None,43.95894,76.91698,4586.822,7862.413,207.9487,-14,12496.748,20017.748,143.13428
2016-07-08T06:00:00Z,None,None,None,7.670319,37.92809,104.4684,7534,None,39.18341,71.73308,4656.517,7787.562,207.9487,-15,12444.079,19964.079,142.39649
2016-07-08T07:00:00Z,None,None,None,7.273798,36.99151,104.3947,7519,None,37.55938,70.10352,4577.144,7687.823,208.6081,-15,12255.663,19768.663,141.6517
2016-07-08T08:00:00Z,None,None,None,7.620677,34.19358,103.9944,7539,None,34.66288,68.21647,4615.385,7850.539,207.8022,-14,12414.571,19939.571,138.44967
2016-07-08T09:00:00Z,None,None,None,7.622152,41.1978,103.9454,8170,None,39.42498,73.217,4591.436,7727.694,208.4615,-15,12328.072,19842.072,142.54943
2016-07-08T10:00:00Z,None,None,None,8.336982,33.52115,104.7642,7534,None,35.63121,67.36184,4534.643,7480.003,207.8755,40,11868.905,19558.905,136.70772
2016-07-08T11:00:00Z,None,None,None,9.559567,36.74255,104.4015,7542,None,44.14638,74.96576,4061.647,7828.854,209.9267,959,11792.23,20247.23,141.45276
2016-07-08T12:00:00Z,None,None,None,11.4556,47.64026,104.3567,7500,None,40.81993,79.61321,3217.302,9686.104,209.707,2205,12811.567,22540.567,151.56151
2016-07-08T13:00:00Z,None,None,None,11.06926,50.46146,102.8433,7473,None,39.9006,82.67896,3547.105,9960.572,205.3114,2328,14155.89,22982.89,151.06085
2016-07-08T14:00:00Z,None,None,None,10.90384,27.61604,168.6751,14823,None,42.20268,81.4469,2571.063,4195.469,210.5861,3313,6735.746,24962.746,198.7698
2016-07-08T15:00:00Z,None,None,None,11.24931,50.75098,167.9156,14808,None,36.85412,97.78948,2519.464,2924.534,205.3114,3461,5465.648,23635.648,216.19106
2016-07-08T16:00:00Z,None,None,None,11.66401,45.18708,168.241,14847,None,40.55211,100.3315,2476.569,3056.522,207.5092,3472,5464.649,23755.649,212.99938
2016-07-08T17:00:00Z,None,None,None,12.51157,48.2445,168.479,14689,None,38.43012,100.2279,2012.833,3640.584,207.8022,3910,5698.623,24414.623,213.22629
2016-07-08T18:00:00Z,None,None,None,12.55389,46.98174,167.9612,14710,None,44.52918,106.9119,4644.44,353.22,208.9011,1247,4044.7464,20551.7464,219.15269
2016-07-08T19:00:00Z,None,None,None,12.30196,44.09524,168.2249,14737,None,35.72712,98.39609,2171.479,818.9645,209.7802,3776,3044.8578,21593.8578,211.99928
2016-07-08T20:00:00Z,None,None,None,12.99278,52.38342,167.7236,14807,None,39.78785,103.0078,2716.023,921.7441,206.8498,3161,4263.238,21620.238,219.81374
2016-07-08T21:00:00Z,None,None,None,12.72976,46.88722,166.85,14658,None,38.208,101.5884,5656.191,780.3693,208.6813,103,6508.0844,21278.0844,219.57379
2016-07-08T22:00:00Z,5.837964,4.783284,0.1,6.045685,None,None,None,None,10.20239,10.20239,5240.521,12247.3,18.05861,-14,17568.331,17553.331,4.783284
2016-07-08T23:00:00Z,None,62.31398,0.1,8.296037,None,None,None,None,33.1683,50.78372,4955.522,11122,203.3333,97,16055.36,16160.36,60.23875
2016-07-09T00:00:00Z,None,128.4942,0.1,6.512682,None,None,None,None,38.47305,101.6074,4877.567,10227.28,207.8755,5,15226.599,15237.599,132.1907
2016-07-09T01:00:00Z,None,131.8029,0.1,10.52096,None,6.210413,None,None,43.09356,107.1779,4858.528,14506.08,207.6557,None,19114.259,19100.259,130.0256
2016-07-09T02:00:00Z,None,109.726,0.1,9.31639,None,0.5999604,2694,None,40.15841,89.07714,4824.008,15907.75,211.5385,-15,20808.833,20794.833,107.6745
2016-07-09T03:00:00Z,None,95.95307,0.1,7.629647,4.473827,104.4793,7535,None,37.19115,81.7448,4586.961,7499.7,209.5604,-14,12186.007,19701.007,200.97411
2016-07-09T04:00:00Z,None,None,None,6.983348,46.99919,103.3251,7523,None,36.36882,79.96465,4482.654,6900.802,205.3846,-14,11430.922,18935.922,149.31687
2016-07-09T05:00:00Z,None,None,None,6.564621,42.55443,104.1739,7538,None,28.5276,72.28997,4430.225,6732.017,207.1429,-15,11214.324,18740.324,144.19894
2016-07-09T06:00:00Z,None,None,None,6.676391,45.97068,103.5415,7540,None,33.21846,76.26615,4428.293,6826.965,206.63,-14,11228.962,18739.962,155.57898
2016-07-09T07:00:00Z,None,None,None,6.662843,45.18241,104.0725,7535,None,34.97614,78.11359,4449.798,6645.846,208.9011,-15,11095.644,18616.644,149.25491
2016-07-09T08:00:00Z,None,None,None,6.529696,45.58471,103.7467,7535,None,36.85118,79.54649,4399.378,6658.204,209.707,-14,11038.567,18549.567,150.43019
2016-07-09T09:00:00Z,None,None,None,6.243377,45.24946,103.8765,7530,None,37.06643,77.9681,4377.063,6554.433,207.6557,-15,10866.439,18393.439,152.67315
2016-07-09T10:00:00Z,None,None,None,6.687864,32.33351,104.2929,7537,None,39.17278,65.25202,4469.853,5867.901,209.9267,-16,10316.285,17815.285,140.34279
2016-07-09T11:00:00Z,None,None,None,7.384724,28.33806,104.016,7526,None,39.11324,62.60629,4493.939,6502.968,208.1685,20,10881.773,18429.773,134.86133
2016-07-09T12:00:00Z,None,None,None,8.225814,35.00914,103.695,7436,None,40.58164,67.96039,4539.521,5714.858,208.3883,37,10214.514,17689.514,135.63158
2016-07-09T13:00:00Z,None,None,None,8.165727,42.17847,103.1182,7444,None,46.38266,74.10195,4526.079,6001.588,209.1941,210,10570.732,18211.732,143.1244
2016-07-09T14:00:00Z,None,None,None,8.39227,40.9535,103.3475,7433,None,42.07736,71.55634,4283.67,6235.004,209.4872,471,10396.377,18401.377,142.02936
2016-07-09T15:00:00Z,None,None,None,8.573697,40.61068,103.1286,7442,None,42.50001,72.27219,4430.814,6820.295,209.4139,456,11257.446,19152.446,141.66558
2016-07-09T16:00:00Z,None,None,None,8.679077,39.29248,103.1523,7437,None,41.94681,72.62392,4339.317,6806.389,208.022,688,11202.274,19274.274,140.14028
2016-07-09T17:00:00Z,None,None,None,8.903495,39.90641,103.4681,7423,None,37.46477,70.06122,4475.875,6886.096,207.9487,608,11490.881,19398.881,143.85679
2016-07-09T18:00:00Z,None,None,None,9.169136,42.92231,103.2457,7439,None,39.94363,73.69762,4519.981,3647.658,209.4872,473,8241.957,16134.957,142.43429
2016-07-09T19:00:00Z,None,None,None,9.145833,37.04467,103.1976,7424,None,38.3929,71.41516,4450.517,3570.298,208.4615,600,8024.782,16017.782,145.4758
2016-07-09T20:00:00Z,None,None,None,9.098031,50.21024,103.053,7430,None,46.2358,79.7587,4805.415,3603.755,209.0476,195,8419.844,16040.844,146.53227
2016-07-09T21:00:00Z,None,None,None,9.114647,41.33689,103.4437,7437,None,43.00112,76.63698,4428.945,3578.442,210.0733,477,7953.81,15952.81,145.67593
2016-07-09T22:00:00Z,None,None,None,9.06263,40.56721,102.988,7444,None,40.50994,73.40541,4540.603,3380.732,208.0952,301,7997.63,15750.63,143.25967
2016-07-09T23:00:00Z,None,None,None,8.310785,40.09949,103.4081,7437,None,38.14243,72.74274,4580.495,5837.724,208.3883,179,10418.219,18042.219,143.50759
2016-07-10T00:00:00Z,None,None,None,8.627931,51.69549,103.1066,7441,None,46.46775,84.50142,4795.556,6064.271,209.3407,-20,10959.729,18384.729,152.21385
2016-07-10T01:00:00Z,None,None,None,8.109087,41.02831,103.9855,7545,None,38.86887,72.9034,4741.459,5795.519,208.6081,-15,10548.183,18084.183,147.56032
2016-07-10T02:00:00Z,None,None,None,7.887921,37.2484,104.503,7542,None,40.63995,72.92065,4608.345,5116.233,209.2674,-15,9692.156,17225.156,144.25387
2016-07-10T03:00:00Z,None,None,None,6.809589,23.29473,152.721,12989,None,40.90982,73.79568,4530.621,-953.5303,207.5824,-15,3618.0764,16605.0764,174.19436
2016-07-10T04:00:00Z,None,None,None,6.551996,22.19804,152.5426,13003,None,36.33665,69.63477,4479.972,-1452.295,209.4872,None,3032.309,16021.309,177.30642
2016-07-10T05:00:00Z,None,None,None,6.635424,40.27689,104.032,7494,None,38.43927,72.89568,4405.033,4810.518,209.3407,None,9259.392,16755.392,147.04032
2016-07-10T06:00:00Z,None,None,None,6.582499,47.29015,103.19,7496,None,38.54035,77.86379,4420.041,6814.161,207.7289,-15,11198.216,18686.216,152.48435
2016-07-10T07:00:00Z,None,None,None,6.146425,36.46336,103.9474,7498,None,35.81227,67.96758,4334.881,6394.614,207.2894,-15,10723.897,18216.897,142.76322
2016-07-10T08:00:00Z,None,None,None,6.049242,33.91681,103.7619,7499,None,36.76302,67.58614,4325.36,6385.1,208.7546,-15,10719.691,18201.691,138.45554
2016-07-10T09:00:00Z,None,None,None,5.911297,31.56544,103.8464,7511,None,37.25948,66.58377,4327.709,6282.038,208.8279,-14,10611.825,18098.825,140.39092
2016-07-10T10:00:00Z,None,None,None,5.81638,37.73261,103.846,7510,None,40.27457,68.16993,4356.79,5121.423,207.1429,33,9440.555,16966.555,140.13621
2016-07-10T11:00:00Z,None,None,None,7.137285,26.67267,104.0428,7492,None,39.15065,61.20389,3390.198,4218.188,209.4872,1077,7488.031,16050.031,136.1659
2016-07-10T12:00:00Z,None,None,None,7.631479,27.01018,103.7895,7499,None,37.42759,61.71634,2079.066,5329.797,208.0952,2547,7305.139,17336.139,133.32732
2016-07-10T13:00:00Z,None,None,None,7.862756,33.92554,103.9571,7507,None,41.4283,65.59189,1540.342,5721.114,208.7546,3198,7390.742,18111.742,140.53527
2016-07-10T14:00:00Z,None,None,None,7.979441,30.35743,104.1338,7515,None,38.32904,63.10295,2933.139,6091.323,207.6557,2130,9178.575,18187.575,134.77416
2016-07-10T15:00:00Z,None,None,None,8.370559,34.43769,104.5362,7501,None,39.07958,66.73817,2087.119,6316.64,208.2418,2898,8612.816,18739.816,141.6146
2016-07-10T16:00:00Z,None,None,None,8.582026,34.33526,104.8472,7485,None,39.22762,67.86144,2595.141,6547.27,207.4359,2503,9493.763,19005.763,137.65529
2016-07-10T17:00:00Z,None,None,None,8.559216,34.44755,104.133,7508,None,38.61355,67.20425,1880.647,6681.404,208.5348,2217,8034.844,19402.844,140.31746
2016-07-10T18:00:00Z,None,None,None,8.778008,33.42922,103.9923,7428,None,36.59899,67.76993,3840.409,5840.339,207.6557,1078,9279.929,18091.929,141.07255
2016-07-10T19:00:00Z,None,None,None,8.713924,35.47541,104.2656,7430,None,38.27993,68.91556,2714.845,5921.336,208.6081,2114,8214.525,18058.525,134.90472
2016-07-10T20:00:00Z,None,None,None,8.612045,35.1791,104.0725,7432,None,41.45427,71.46575,3478.702,5054.382,208.9011,1454,8599.255,17485.255,140.79337
2016-07-10T21:00:00Z,None,None,None,8.670396,29.14797,104.2637,7443,None,37.39683,62.97581,1400.451,3096.143,207.9487,3543,4479.755,15472.755,132.31924
2016-07-10T22:00:00Z,None,None,None,8.581579,19.96283,103.9751,7439,None,30.42262,54.32606,2235.063,2818.151,208.2418,2639,5066.06,15160.06,127.52582
2016-07-10T23:00:00Z,None,None,None,7.533912,31.90682,104.7526,7438,None,36.38819,64.18131,3301.749,5076.964,206.9231,1480,8412.731,17317.731,133.60462
2016-07-11T00:00:00Z,None,None,None,7.130003,30.99673,104.4769,7437,None,41.47617,66.23998,4678.345,4716.293,210.293,68,9477.126,16980.126,134.39945
2016-07-11T01:00:00Z,None,None,None,5.766787,29.46399,104.9607,7566,None,40.32122,62.39372,4779.123,3835.509,209.8535,-15,8614.632,16166.632,134.42469
2016-07-11T02:00:00Z,None,None,None,5.871179,25.69506,105.7016,7558,None,38.72319,59.00484,4668.841,3683.508,208.022,-15,8357.587,15909.587,131.18858
2016-07-11T03:00:00Z,None,None,None,5.336658,25.09389,105.1113,7558,None,41.31185,60.74786,4587.228,3337.823,209.5604,-15,8048.044,15608.044,125.80571
2016-07-11T04:00:00Z,None,None,None,4.851283,28.41481,105.3321,7557,None,41.30729,63.78667,4540.862,2782.755,209.0476,-15,7427.334,14977.334,131.0773
2016-07-11T05:00:00Z,None,None,None,4.631907,22.62538,104.8925,7564,None,34.52058,56.64863,4497.831,3431.74,207.9487,-15,7928.702,15485.702,127.07502
2016-07-11T06:00:00Z,None,None,None,4.504982,25.37888,104.5911,7574,None,37.55886,59.17268,4460.18,3375.648,209.4872,-15,7862.991,15423.991,130.6852
2016-07-11T07:00:00Z,None,None,None,4.066247,25.15593,105.0736,7567,None,39.25325,59.60614,4415.129,3067.027,211.0989,-14,7437.882,14978.882,131.87028
2016-07-11T08:00:00Z,None,None,None,4.16735,22.02452,104.9338,7569,None,35.75255,55.87974,4385.096,3015.367,209.4872,-15,7455.907,14997.907,127.17385
2016-07-11T09:00:00Z,None,None,None,4.304774,20.96678,104.7254,7567,None,33.88694,53.21046,4462.845,3256.485,207.8755,-14,7708.645,15247.645,128.61734
2016-07-11T10:00:00Z,None,None,None,4.640456,28.21156,105.0584,7571,None,38.1,57.79219,4430.877,4139.04,206.4103,39,8420.154,16013.154,136.05612
2016-07-11T11:00:00Z,None,None,None,5.249218,26.42403,104.7959,7569,None,38.61715,59.31058,3877.422,4167.903,208.7546,1005,8128.441,16571.441,138.06274
2016-07-11T12:00:00Z,None,None,None,6.262174,31.49499,105.04,7558,None,39.12208,64.47958,2541.564,4631.688,208.6813,2589,7212.827,17346.827,135.75542
2016-07-11T13:00:00Z,None,None,None,7.111089,38.05314,105.3959,7572,None,45.18409,72.88183,2146.297,5825.539,208.6813,3260,8001.447,18794.447,139.25186
2016-07-11T14:00:00Z,None,None,None,7.733872,42.84686,105.0885,7568,None,40.60752,71.81596,2065.457,6426.642,205.6777,3568,8427.538,19584.538,149.61057
2016-07-11T15:00:00Z,None,None,None,7.746771,36.40827,105.2997,7553,None,42.8656,69.6774,3764.27,6473.847,206.8498,1709,10306.065,19841.065,147.05159
2016-07-11T16:00:00Z,None,None,None,8.070803,36.21924,106.0183,7567,None,43.13468,72.67179,4929.775,6508.778,206.4103,954,11328.832,19850.832,145.03853
2016-07-11T17:00:00Z,None,None,None,8.637463,40.31404,105.7842,7557,None,43.44205,75.17737,1926.499,6937.838,206.4835,3930,8760.886,20228.886,149.36533
2016-07-11T18:00:00Z,None,None,None,8.754766,33.97499,105.585,7562,None,35.65547,64.17961,3811.536,3919.164,206.4103,2019,7111.482,17484.482,141.17915
2016-07-11T19:00:00Z,None,None,None,8.424258,32.24254,105.9397,7556,None,39.82891,69.48298,4596.283,3865.221,210.3663,1314,8536.131,17409.131,141.51894
2016-07-11T20:00:00Z,None,None,None,8.634834,37.20687,105.9437,7570,None,38.89847,72.10941,3573.428,3536.657,207.5092,2427,8597.361,16871.361,144.77678
2016-07-11T21:00:00Z,None,None,None,8.607176,39.18376,105.8463,7573,None,37.46806,70.60634,2314.761,3231.612,206.5568,3470,6018.862,16955.862,142.27954
2016-07-11T22:00:00Z,None,None,None,8.299999,40.59435,105.7749,7574,None,39.83153,71.87739,2946.375,2942.874,207.5092,2602,6045.637,16220.637,143.78328
2016-07-11T23:00:00Z,None,None,None,8.067294,38.8868,105.6219,7571,None,45.60836,78.68078,4295.488,5260.619,210,1033,9649.059,18263.059,145.26451
2016-07-12T00:00:00Z,None,None,None,7.467593,38.27722,105.7277,7565,None,33.85555,67.81554,5199.235,4965.556,205.7509,76,10164.791,17811.791,144.00492
2016-07-12T01:00:00Z,None,None,None,7.939217,45.60553,105.1642,7558,None,41.92784,77.86432,5271.835,4857.39,206.1905,-15,10153.549,17710.549,153.05997
2016-07-12T02:00:00Z,None,None,None,7.335617,34.33268,104.7763,7561,None,38.68209,68.19975,5077.334,4658.827,206.2637,-15,9713.183,17273.183,141.96143
2016-07-12T03:00:00Z,None,None,None,6.506322,39.46326,104.4745,7520,None,40.18125,72.59883,4927.38,4329.849,209.4872,-15,9348.215,16885.215,144.64547
2016-07-12T04:00:00Z,None,None,None,6.141518,39.76506,104.9839,7573,None,41.12548,69.54391,4794.402,4453.975,209.4872,None,9254.691,16779.691,141.45856
2016-07-12T05:00:00Z,None,None,None,5.797575,39.96894,104.8183,7556,None,41.28207,69.23738,4772.706,4350.538,206.8498,None,9097.327,16642.327,142.43602
2016-07-12T06:00:00Z,None,None,None,5.761856,34.72479,104.8143,7558,None,39.78707,67.54785,4738.389,4289.907,208.6813,-15,9038.404,16582.404,144.97253
2016-07-12T07:00:00Z,None,None,None,5.693403,33.00868,104.844,7562,None,39.64113,66.70301,4588.592,4295.205,210.1465,-15,8842.031,16379.031,142.55697
2016-07-12T08:00:00Z,None,None,None,5.666875,32.15449,104.5854,7552,None,40.71808,67.20339,4601.581,4294.68,210.2198,-14,8888.83,16435.83,137.17813
2016-07-12T09:00:00Z,None,None,None,5.556883,38.44057,104.6808,7544,None,44.19196,70.14876,4577.356,4142.681,208.9011,-15,8672.192,16213.192,139.54588
2016-07-12T10:00:00Z,None,None,None,5.784316,42.92279,100.9898,7476,None,47.71103,75.0115,4264.26,3863.348,210,43,8656.883,15673.883,138.7395
2016-07-12T11:00:00Z,None,None,None,7.171504,35.99241,104.779,7575,None,40.24269,67.7841,3887.035,4419.373,207.5092,1057,8364.133,16974.133,143.94186
2016-07-12T12:00:00Z,None,None,None,8.780291,48.57925,104.4885,7510,None,47.49125,79.2868,3046.266,6446.568,207.7289,2254,9374.915,19175.915,154.18121
2016-07-12T13:00:00Z,None,None,None,9.859715,50.89058,105.458,7505,None,46.65421,87.35085,4205.089,7563.514,207.6557,1248,11887.202,20569.202,158.60367
2016-07-12T14:00:00Z,None,None,None,9.884233,33.05035,171.848,15086,None,44.77467,83.58014,4624.794,1710.11,205.0916,1149,5729.768,22221.768,201.26799
2016-07-12T15:00:00Z,None,None,None,9.496881,25.64594,172.3152,15062,None,40.38953,78.65923,2110.893,1774.477,210.2198,3704,3758.385,22600.385,202.14582
2016-07-12T16:00:00Z,None,None,None,9.908525,32.17437,171.8283,15136,None,41.09809,80.8666,2525.529,1758.891,208.6813,3552,4785.819,22515.819,199.72993
2016-07-12T17:00:00Z,None,None,None,9.730497,31.12146,173.0452,15296,None,44.25464,83.98003,1642.187,1542.609,204.7985,4226,3311.66,22737.66,207.76937
2016-07-12T18:00:00Z,None,None,None,10.55083,26.27345,173.1793,15269,None,40.55339,80.2094,1830.721,-745.7351,205.6044,4256,1294.0872,20590.0872,202.30361
2016-07-12T19:00:00Z,None,None,None,11.05989,45.64916,171.6664,15107,None,47.35072,108.3861,1855.781,-1986.482,206.1905,4113,-158.216,19116.784,230.35499
2016-07-12T20:00:00Z,None,None,None,10.58967,34.36192,171.1303,15055,None,42.53766,96.62823,2195.123,-2293.223,210.1465,3958,-305.853,18756.147,213.24071
2016-07-12T21:00:00Z,None,None,None,10.37744,38.55851,171.3237,15086,None,39.94666,93.71404,2335.769,-2631.087,206.5568,3429,-254.718,18332.282,212.91931
2016-07-12T22:00:00Z,None,None,None,9.998501,38.58355,171.3,15036,None,42.31597,94.48837,2998.979,-3100.491,212.4176,2554,11.094,17703.094,203.90034
2016-07-12T23:00:00Z,None,None,None,9.613462,42.9703,170.4904,15018,None,39.41842,95.93371,4676.353,-134.8085,204.0659,646,4458.576,20069.576,224.7256
2016-07-13T00:00:00Z,None,None,None,9.258307,40.08381,170.727,15049,None,38.19053,93.13464,5112.185,-559.267,207.8022,73,4559.4278,19693.4278,215.20416
2016-07-13T01:00:00Z,None,None,None,8.780936,33.59111,171.3695,14971,None,35.94126,86.46043,5114.288,-922.3093,206.9963,-13,4223.7672,19210.7672,208.54358
2016-07-13T02:00:00Z,None,None,None,7.830008,31.18334,104.392,7470,None,40.6087,63.42744,4936.931,6566.041,209.4139,-14,11605.512,19066.512,134.81571
2016-07-13T03:00:00Z,None,None,None,7.39637,24.73732,104.3558,7490,None,35.85608,58.46249,4770.01,7191.447,209.1209,-14,11972.222,19446.222,130.65597
2016-07-13T04:00:00Z,None,None,None,6.880223,28.7717,104.3654,7503,None,38.49069,60.57608,4651.822,6681.955,208.0952,None,11479.448,18942.448,132.60822
2016-07-13T05:00:00Z,None,None,None,6.496329,31.5622,104.2264,7499,None,42.64427,66.44131,4594.257,6572.398,209.1941,None,11198.325,18671.325,130.45454
2016-07-13T06:00:00Z,None,None,None,6.336644,33.99146,104.1359,7497,None,43.0443,66.18601,4601.924,6465.933,210.3663,None,11103.956,18572.956,133.75784
2016-07-13T07:00:00Z,None,None,None,5.666917,31.81731,103.8709,7499,None,34.96132,61.05124,4592.636,6306.892,206.2637,None,10899.528,18384.528,135.68821
2016-07-13T08:00:00Z,None,None,None,6.178888,33.1305,104.1133,7491,None,39.87031,64.99999,4543.001,6297.539,207.4359,None,10840.54,18317.54,137.2438
2016-07-13T09:00:00Z,None,None,None,6.201269,31.49709,104.1025,7496,None,37.72708,61.98981,4595.649,6410.671,207.5092,-22,11006.32,18488.32,135.59959
2016-07-13T10:00:00Z,None,None,None,6.80528,37.80902,103.4168,7493,None,44.21338,69.78767,4734.062,6726.633,208.4615,-14,11335.893,18800.893,140.06
2016-07-13T11:00:00Z,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2016-07-13T12:00:00Z,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2016-07-13T13:00:00Z,None,None,None,10.16191,34.29924,104.9081,7494,None,41.80132,66.73752,4612.973,9665.457,209.0476,1088,14278.43,22860.43,139.20734
2016-07-13T14:00:00Z,None,None,None,10.20788,34.1842,161.308,14026,None,42.42501,84.17165,4509.767,2817.55,207.1429,1258,6973.47,22510.47,192.58994
2016-07-13T15:00:00Z,None,None,None,10.3648,30.44257,174.2522,15349,None,44.48982,84.70013,4971.846,2528.325,209.3407,901,7348.696,23698.696,204.22536
2016-07-13T16:00:00Z,None,None,None,10.45556,34.98296,174.0768,15356,None,44.70325,88.84497,4782.102,2404.395,208.4615,1170,7311.824,23751.824,204.80121
2016-07-13T17:00:00Z,None,None,None,10.86925,38.58178,173.9625,15345,None,46.17254,91.17254,5180.163,2655.813,209.2674,692,7849.488,23915.488,209.53723
2016-07-13T18:00:00Z,None,None,None,12.29167,56.58629,172.9649,15323,None,38.55759,100.3953,5538.979,-1910.924,202.674,396,3738.969,19376.969,226.56288
2016-07-13T19:00:00Z,None,None,None,12.50514,49.68194,168.7103,14886,None,24.46089,95.44053,5805.795,-1088.69,204.2857,191,4675.493,19618.493,218.59846
2016-07-13T20:00:00Z,None,None,None,10.25477,51.16426,169.99,14935,None,30.45494,98.23635,5298.241,-2306.179,209.1941,566,3013.537,18524.537,213.29094
2016-07-13T21:00:00Z,None,None,None,10.19386,45.80572,169.1315,14912,None,37.93089,104.9761,4711.042,-2502.203,208.3883,1045,2341.743,18222.743,221.32289
2016-07-13T22:00:00Z,None,None,None,10.70394,53.30594,168.7901,14773,None,33.59587,106.4633,5011.875,-2832.837,208.4615,478,2297.373,17620.373,228.21335
2016-07-13T23:00:00Z,None,None,None,11.09703,55.29106,168.5439,14841,None,31.63739,104.4693,5159.61,-93.96865,206.4835,129,5055.386,20057.386,227.19587
2016-07-14T00:00:00Z,None,None,None,10.80214,57.93372,168.7039,14858,None,31.28662,104.5802,5235.865,-26.61052,207.1429,-20,5414.5204,20191.5204,225.17304
2016-07-14T01:00:00Z,None,None,None,10.73949,43.05787,169.1596,14830,None,31.05575,98.99216,5057.314,-877.6132,205.9707,None,3859.932,18599.932,220.40854
2016-07-14T02:00:00Z,None,None,None,11.53491,40.24279,104.0769,7445,None,31.37782,69.33282,5016.201,8195.833,208.4615,-15,13222.536,20656.536,141.19826
2016-07-14T03:00:00Z,None,None,None,10.07975,32.04528,103.9831,7447,None,29.25573,63.89151,4855.943,7477.374,208.315,-15,12335.81,19776.81,133.46798
2016-07-14T04:00:00Z,None,None,None,9.097264,35.57009,103.5134,7430,None,30.31388,69.54614,4729.908,7242.448,208.7546,-15,12071.263,19495.263,137.0046
2016-07-14T05:00:00Z,None,None,None,9.053972,42.31079,103.804,7441,None,33.00166,76.36235,4691.396,8532.412,209.8535,None,13219.012,20649.012,146.19143
2016-07-14T06:00:00Z,None,None,None,9.137105,41.10829,103.9775,7450,None,32.2076,76.73268,4643.127,8415.389,207.4359,None,13046.121,20504.121,143.50986
2016-07-14T07:00:00Z,None,None,None,9.580445,41.15966,103.4313,7455,None,33.91742,75.59399,4515.377,8530.521,208.9011,-14,13038.429,20489.429,141.54753
2016-07-14T08:00:00Z,None,None,None,9.570016,39.18166,103.4685,7457,None,29.0916,70.03738,4621.025,8349.427,206.8498,None,12981.268,20416.268,142.27313
2016-07-14T09:00:00Z,None,None,None,9.677359,40.09352,103.5383,7467,None,31.80499,73.10171,4700.214,8539.654,206.4835,-27,13245.175,20705.175,144.86672
2016-07-14T10:00:00Z,None,None,None,10.02676,42.20675,103.5959,7464,None,28.58582,72.41879,4750.951,8967.568,206.5568,64,13584.484,21101.484,146.80197
2016-07-14T11:00:00Z,None,None,None,12.0389,39.18311,103.4176,7464,None,30.67002,72.73048,4962.823,9845.173,208.2418,251,14789,22483,149.68918
2016-07-14T12:00:00Z,None,None,None,14.0278,43.87634,103.9122,7465,None,33.91883,77.7236,4890.621,11176.62,209.1941,527,16007.573,23913.573,142.16436
2016-07-14T13:00:00Z,None,None,None,14.05528,39.065,103.6249,7438,None,31.54449,75.60104,3960.234,11777.39,208.5348,2254,16162.233,24944.233,148.07233
2016-07-14T14:00:00Z,None,None,None,9.880211,45.12085,171.1651,15165,None,52.05098,97.05099,5227.471,3203.948,209.0476,745,8527.51,24366.51,213.59699
2016-07-14T15:00:00Z,None,None,None,10.70858,41.97006,172.5289,15247,None,46.23456,107.3599,4636.788,3301.487,216.1539,1468,8099.58,24741.58,236.9889
2016-07-14T16:00:00Z,None,None,None,13.98615,54.05348,172.6547,15225,None,39.14724,102.5475,4038.802,3607.077,206.63,1956,7823.791,25022.791,223.24448
2016-07-14T17:00:00Z,None,None,None,12.41146,56.13247,170.2409,14912,None,40.48039,102.7527,2091.23,3836.537,207.0696,3593,5744.613,24529.613,219.49407
2016-07-14T18:00:00Z,None,None,None,13.05297,52.85034,169.7659,14942,None,39.69419,101.6175,3762.007,2737.98,209.3407,2458,4912.651,23948.651,216.02741
2016-07-14T19:00:00Z,None,None,None,10.84087,52.23493,169.7913,14979,None,44.2352,106.4554,2085.69,-1664.895,209.707,4034,297.598,19322.598,224.64261
