Time (UTC),1915Hall.kW,1915Hall.kWh,1927Hall.kW,1927Hall.kWh,1937Feinberg.kW,1937Feinberg.kWh,1938Hall.kW,1938Hall.kWh,1939Hall.kW,1939Hall.kWh,Blair.kW,Blair.kWh,Bloomberg.kW,Bloomberg.kWh,Butler.kW,Butler.kWh,Butler.wv.kW,Butler.wv.kWh,Buyers.kW,Buyers.kWh,CampbellR.kW,CampbellR.kWh,DodgeOsborn.kW,DodgeOsborn.kWh,Edwards.kW,Edwards.kWh,Forbes.kW,Forbes.kWh,Gauss.kW,Gauss.kWh,Hamilton.kW,Hamilton.kWh,Holder.kW,Holder.kWh,JolineCampbell.kW,JolineCampbell.kWh,JolineCampbellM.kW,JolineCampbellM.kWh,Little.kW,Little.kWh,Mathey.wv.kW,Mathey.wv.kWh,Rocky.wv.kW,Rocky.wv.kWh,Whitman.kW,Whitman.kWh,Wilcox.kW,Wilcox.kWh,Wilson.wv.kW,Wilson.wv.kWh,Witherspoon.kW,Witherspoon.kWh
2018-07-01T14:00:00Z,7,297033,7.6,412015,7.66,5614.47,3.7,263687,6.1,546548,32.46,16248.77,49.7,9889462,64.033,8339330,120.733,18525825,3.7,146766,6.63069306931,341957.663366,3.3,325676,8.5,1376902,161.3,4993938,4.2,203476,12.3,506478,40.9,3108303,18.1,933452,11.4693069307,591494.336634,44.9,4553707,109.629306931,7044830.10663,66.1306930693,6212356.66337,144.5,23909954,170.4,2322287,202.96,4079303.47,14.9,2615330
2018-07-01T15:00:00Z,7,297039,7.6,412023,11.883,5624.376,3.7,263691,7.3,546554,34.227,16284.271,50.3,9889518,63.1,8339397,120.4,18525954,3.9,146770,6.8504950495,341964.623762,3.2,325679,8.4,1376911,173.4,4994102,4.2,203480,13.3,506491,41.7,3108343,18.7,933471,11.8495049505,591506.376238,44.1,4553752,111.87650495,7044944.64724,67.3504950495,6212422.62376,159.4,23910118,156.9,2322451,194.783,4079502.376,14.9,2615345
2018-07-01T16:00:00Z,7,297046,7.6,412030,10.8,5634.548,3.7,263694,6.4,546561,36.212,16321.839,51.9,9889576,66.717,8339458,125.617,18526080,4.3,146775,6.8504950495,341971.217822,3.2,325682,8.5,1376920,184.1,4994279,4.2,203485,12.5,506503,40.6,3108383,18.7,933489,11.8495049505,591517.782178,40.3,4553797,109.36150495,7045059.62118,67.1504950495,6212487.21782,181.8,23910298,165.5,2322608,201.4,4079694.548,15.4,2615358
2018-07-01T17:00:00Z,6,297053,7.6,412038,11.5,5644.937,3.9,263698,6.4,546568,38.392,16359.772,52.3,9889629,64.683,8339525,122.983,18526207,4,146779,7.25346534653,341978.544554,3.1,325685,8.4,1376928,196,4994461,4.3,203489,12.7,506516,40,3108423,19.8,933509,12.5465346535,591530.455446,41.1,4553837,113.138534653,7045171.22745,66.4534653465,6212555.54455,185.4,23910484,185.6,2322782,222.4,4079904.937,15.2,2615375
2018-07-01T18:00:00Z,7,297059,7.5,412046,9,5656.186,3.5,263702,7.6,546576,37.997,16396.467,50.4,9889683,64.567,8339592,121.967,18526334,5.2,146783,6.77722772277,341984.772277,3.3,325689,8.5,1376937,192.8,4994652,4.2,203494,12.7,506529,41.1,3108468,18.5,933526,11.7227722772,591541.227723,39.3,4553877,110.219772277,7045280.69472,67.8772277228,6212625.77228,138.9,23910640,180.4,2322955,215.5,4080118.186,14.8,2615390
2018-07-01T19:00:00Z,7,297066,7.6,412053,7.85,5665.125,4.9,263705,6.2,546582,37.435,16428.713,76.5,9889742,73.333,8339666,156.833,18526474,4,146787,6.88712871287,341991.732673,3.2,325692,8.6,1376947,196.3,4994844,4.2,203497,12.6,506542,40.5,3108508,18.8,933545,11.9128712871,591553.267327,38.6,4553912,109.147871287,7045382.98033,66.0871287129,6212694.73267,141.2,23910782,166.6,2323128,200.55,4080322.125,14.7,2615408
2018-07-01T20:00:00Z,7,297073,7.4,412061,10.863,5673.155,3.6,263709,6.2,546589,38.193,16466.018,58.8,9889797,80.067,8339747,145.867,18526617,4.4,146791,6.77722772277,341998.693069,3.2,325695,8.6,1376957,192.6,4995033,4.4,203502,12.6,506554,40.9,3108548,18.5,933564,11.7227722772,591565.306931,39.3,4553952,110.415772277,7045494.32493,66.7772277228,6212757.69307,149.3,23910928,169,2323296,204.663,4080525.155,14.7,2615420
2018-07-01T21:00:00Z,6,297079,7.5,412069,9.075,5683.312,5,263713,7.1,546596,35.76,16502.898,55.6,9889859,67.817,8339819,129.417,18526757,4,146795,5.78811881188,342004.920792,3.2,325698,8.5,1376965,176.9,4995208,4.3,203506,13.1,506567,40.3,3108590,15.8,933581,10.0118811881,591576.079208,41.1,4553992,108.471881188,7045602.97721,65.5881188119,6212827.92079,136.4,23911068,174.1,2323460,210.275,4080725.312,15.5,2615438
2018-07-01T22:00:00Z,6,297085,7.5,412076,8.358,5692.047,3.5,263717,7.2,546603,35.63,16540.002,63.4,9889919,66.15,8339883,135.55,18526887,3.9,146799,5.97128712871,342011.514851,3.2,325701,8.6,1376974,186.3,4995396,4.3,203510,12.7,506581,42.2,3108633,16.3,933599,10.3287128713,591587.485149,39.9,4554032,107.158712871,7045714.48715,66.7712871287,6212893.51485,155.3,23911230,177.5,2323634,211.558,4080933.047,14.7,2615450
2018-07-01T23:00:00Z,6,297091,7.6,412084,9.475,5701.146,3.7,263720,7.1,546611,32.775,16571.293,86.3,9889980,60.067,8339945,152.367,18527016,4.1,146803,5.75148514851,342017.009901,3.3,325704,8.4,1376983,188,4995590,4.2,203515,12.4,506592,42.3,3108673,15.7,933614,9.94851485149,591596.990099,43.5,4554077,107.023514851,7045820.2831,67.0514851485,6212961.0099,136.1,23911376,169.8,2323812,205.175,4081147.146,14.9,2615468
2018-07-02T00:00:00Z,6,297097,7.6,412092,5.292,5707.624,3.7,263723,6.1,546617,29.845,16603.016,79.5,9890048,50.967,8339995,136.467,18527140,3.8,146807,5.75148514851,342022.871287,3.3,325708,8.5,1376992,183.8,4995774,4.3,203519,11.9,506604,39.3,3108713,15.7,933630,9.94851485149,591607.128713,41.6,4554117,101.793514851,7045923.14471,63.7514851485,6213025.87129,135.4,23911516,143.6,2323973,173.892,4081339.624,14.9,2615483
2018-07-02T01:00:00Z,7,297104,8.1,412098,7.825,5716.154,3.6,263727,7.9,546624,27.998,16634.604,67.4,9890120,52.667,8340050,127.067,18527274,3.9,146812,6.15445544554,342028.732673,5.5,325711,8.5,1377002,195.3,4995954,4.4,203524,11.7,506616,43.4,3108753,16.8,933646,10.6455445545,591617.267327,40.4,4554157,99.2435445545,7046026.87133,68.6544554455,6213091.73267,146.5,23911668,102.6,2324078,139.925,4081478.154,15.2,2615498
2018-07-02T02:00:00Z,7,297110,7.9,412108,9.1,5726.238,3.7,263732,6.5,546631,26.727,16660.682,74,9890193,52.817,8340100,133.817,18527403,4,146816,6.08118811881,342035.326733,5.5,325716,9.5,1377012,188.2,4996138,4.2,203527,11.5,506628,43.3,3108793,16.6,933664,10.5188118812,591628.673267,40.3,4554198,98.5458118812,7046127.35527,68.5811881188,6213157.32673,171.4,23911818,95.8,2324175,132.7,4081615.238,15.2,2615513
2018-07-02T03:00:00Z,7,297118,8,412116,8.55,5734.325,3.6,263735,7.2,546638,24.56,16686.557,60.2,9890264,54.967,8340150,122.167,18527532,4.3,146820,5.75148514851,342040.821782,5.4,325722,9.6,1377022,178.8,4996314,3.3,203531,11.3,506641,40.4,3108834,15.7,933679,9.94851485149,591638.178218,40,4554237,95.4085148515,7046224.73522,65.6514851485,6213222.82178,172.6,23911982,90.6,2324269,126.65,4081745.325,15.2,2615528
2018-07-02T04:00:00Z,7,297125,9.4,412124,8.9,0.148,3.8,263739,5.7,546644,25.667,5.181,54.3,9890320,47.933,8340200,109.233,18527645,3.9,146824,5.82475247525,342047.049505,5.4,325727,9.6,1377032,160.4,4996482,4.3,203535,12.1,506651,43.3,3108874,15.9,933696,10.0752475248,591648.950495,40.4,4554282,97.8422475248,7029629.03249,68.2247524752,6213288.0495,122,23912120,91.6,2324360,129.1,4076134.148,15.2,2615543
2018-07-02T05:00:00Z,7,297132,9.4,412132,8.1,7.271,3.7,263743,6.8,546653,23.107,21.622,53.8,9890380,50.4,8340250,111.2,18527762,3.7,146828,5.82475247525,342053.643564,5.4,325732,8.8,1377042,158.3,4996644,4.1,203539,11.5,506663,40,3108915,15.9,933714,10.0752475248,591660.356436,39.7,4554317,93.1822475248,7029703.97844,64.6247524752,6213354.64356,128.7,23912240,98.9,2324456,136.4,4076262.271,15.1,2615558
2018-07-02T06:00:00Z,7,297139,7.9,412140,7.95,15.269,3.7,263747,5.4,546660,23.967,47.029,52.9,9890430,47.517,8340300,107.417,18527869,3.7,146832,5.71485148515,342059.138614,5.5,325738,9.5,1377050,152.1,4996801,3.2,203543,11.4,506675,40.3,3108955,15.6,933729,9.88514851485,591669.861386,40.3,4554357,95.0521485149,7029798.89039,64.8148514851,6213419.13861,117.3,23912362,86.6,2324545,120.25,4076388.269,15.1,2615573
2018-07-02T07:00:00Z,7,297146,8,412148,8.4,23.282,3.8,263750,5.4,546666,23.89,73.042,52.5,9890485,49.55,8340350,109.05,18527981,3.7,146835,5.82475247525,342065,5.4,325743,9.5,1377060,154.2,4996959,4.2,203546,11.9,506686,40.3,3108998,15.9,933745,10.0752475248,591680,39.7,4554397,95.0652475248,7029896.042,65.5247524752,6213486,113.3,23912478,82.8,2324631,118,4076507.282,15.7,2615588
2018-07-02T08:00:00Z,7,297154,7.9,412156,7.9,31.329,3.5,263754,5.5,546671,24.312,93.576,52.7,9890540,46.783,8340400,106.483,18528094,3.7,146839,6.26435643564,342071.960396,5.5,325749,10.6,1377069,148.3,4997103,3.2,203550,11.5,506698,39.4,3109038,17.1,933764,10.8356435644,591692.039604,39.8,4554437,97.0476435644,7029989.6156,64.5643564356,6213551.9604,115.1,23912598,85,2324714,118.5,4076625.329,15.2,2615603
2018-07-02T09:00:00Z,7,297160,8,412164,8.4,40.517,3.8,263758,5.8,546676,23.405,119.582,51.5,9890590,46.7,8340445,105.2,18528195,3.6,146843,5.71485148515,342077.455446,5.4,325754,9.4,1377079,136.3,4997249,4.2,203554,12.2,506709,39.9,3109078,15.6,933779,9.88514851485,591701.544554,39.3,4554477,94.1901485149,7030086.12655,64.3148514851,6213617.45545,116.3,23912712,90.8,2324796,126.4,4076742.517,15.1,2615619
2018-07-02T10:00:00Z,7,297167,7.5,412172,8.6,47.759,3.5,263762,5.2,546682,23.518,140.585,50.6,9890640,46.567,8340490,104.167,18528297,4,146847,5.86138613861,342083.316832,3.1,325758,8.4,1377088,138.9,4997391,4.2,203557,11.3,506721,40.3,3109118,16,933795,10.1386138614,591711.683168,39.4,4554517,92.7566138614,7030178.26817,65.2613861386,6213682.31683,120.3,23912828,112.4,2324887,144.5,4076865.759,15.1,2615634
2018-07-02T11:00:00Z,6,297174,7.5,412179,9.875,56.326,3.5,263765,5.8,546687,26.457,166.458,49.7,9890690,72.3,8340566,128,18528430,3.9,146851,6.00792079208,342089.544554,3.1,325761,8.4,1377097,135.2,4997527,3.1,203560,12.5,506732,40,3109158,16.4,933812,10.3920792079,591722.455446,38.5,4554557,96.2490792079,7030274.91345,65.9079207921,6213748.54455,132,23912960,145.7,2325035,178.575,4077043.326,16,2615650
2018-07-02T12:00:00Z,6,297179,7.4,412187,11.542,66.306,3.7,263768,6.4,546693,30.978,192.524,50.8,9890745,75.533,8340640,132.333,18528564,5.2,146854,6.26435643564,342095.772277,3.1,325765,9.9,1377107,153,4997682,4.5,203564,13.5,506746,41.5,3109198,17.1,933829,10.8356435644,591733.227723,39.6,4554597,104.813643564,7030375.75172,68.2643564356,6213816.77228,152,23913112,167.5,2325197,204.142,4077240.306,15.3,2615669
2018-07-02T13:00:00Z,6,297185,7.5,412195,10.223,76.997,3.6,263772,8.4,546701,33.74,223.774,57.4,9890800,70.583,8340710,133.983,18528695,4.2,146860,7.43663366337,342103.09901,3.2,325768,9.4,1377117,165.6,4997847,4.4,203569,14,506761,43.2,3109240,20.3,933849,12.8633663366,591745.90099,39.3,4554637,109.303366337,7030484.67499,79.2366336634,6213891.09901,151.4,23913274,175.5,2325365,212.823,4077446.997,24.4,2615688
2018-07-02T14:00:00Z,6,297191,7.6,412202,12.4,88.388,3.5,263776,7.2,546707,37.513,255.471,52.8,9890860,65.667,8340777,124.467,18528828,4.4,146864,7.69306930693,342109.326733,3.2,325771,9.4,1377127,169.1,4998018,4.4,203574,15.5,506776,41.2,3109283,21,933866,13.3069306931,591756.673267,41.5,4554677,117.219930693,7030592.14427,75.3930693069,6213969.32673,148.3,23913432,175.8,2325531,214.1,4077649.388,22.1,2615713
2018-07-02T15:00:00Z,6,297197,7.6,412210,11.6,101.42,4.8,263780,6.1,546714,36.878,292.432,77.3,9890915,69.017,8340844,152.317,18528956,4.8,146868,7.5099009901,342117.752475,3.3,325775,9.6,1377137,175.9,4998192,4.2,203577,14,506791,42.2,3109323,20.5,933889,12.9900990099,591771.247525,41.6,4554717,115.06809901,7030708.67952,70.4099009901,6214037.75248,150.6,23913586,173.1,2325699,210.7,4077856.42,15.9,2615729
2018-07-02T16:00:00Z,6,297203,8.1,412218,12.1,111.572,3.3,263784,6.5,546721,37.633,334.789,52.7,9890970,64.5,8340911,123.2,18529084,9.7,146875,7.43663366337,342125.079208,3.7,325778,9.6,1377147,170.8,4998369,4.4,203581,19.2,506806,41.7,3109368,20.3,933909,12.8633663366,591783.920792,42.4,4554757,121.696366337,7030828.70979,77.2366336634,6214116.07921,148.3,23913744,177.8,2325862,215.9,4078055.572,18.4,2615748
2018-07-02T17:00:00Z,6,297209,11.4,412227,9.9,122.863,4.6,263787,7.2,546727,36.265,367.324,55.3,9891025,74.283,8340978,135.583,18529212,4.5,146880,7.1801980198,342132.405941,4.2,325782,9.5,1377157,185.5,4998548,4.2,203586,14.9,506822,41.7,3109408,19.6,933929,12.4198019802,591796.594059,41.9,4554802,114.98480198,7030944.91806,73.8801980198,6214189.40594,157.8,23913904,182.5,2326048,224,4078279.863,20.5,2615769
2018-07-02T18:00:00Z,6,297214,7.9,412236,11.65,133.308,3.1,263792,7.3,546734,36.13,404.488,53.7,9891085,67.317,8341047,127.017,18529346,4.2,146884,7.98613861386,342139.732673,3.7,325786,10,1377167,182.9,4998728,4.4,203590,14,506838,42,3109453,21.8,933949,13.8138613861,591809.267327,41.9,4554842,115.843861386,7031060.75533,72.5861386139,6214265.73267,188.5,23914064,202.5,2326229,240.55,4078500.308,18.4,2615789
2018-07-02T19:00:00Z,6,297220,7.4,412244,10.45,144.137,2.9,263794,7.3,546741,31.872,441.193,32.9,9891135,62.7,8341112,101.6,18529467,5.5,146889,6.9603960396,342147.059406,3.5,325790,9.5,1377178,128.1,4998899,4.3,203595,14.1,506853,31.9,3109493,19,933969,12.0396039604,591821.940594,38.9,4554882,106.41160396,7031176.13359,60.8603960396,6214337.05941,152.3,23914220,196.4,2326409,232.25,4078717.137,16.5,2615808
2018-07-02T20:00:00Z,6,297226,7.4,412252,9.95,154.499,2.9,263797,7.5,546747,28.682,473.126,33.8,9891175,63.95,8341178,103.75,18529579,4.7,146893,6.99702970297,342154.386139,3.5,325794,9.4,1377188,131.2,4999028,4.4,203599,13.8,506867,31.3,3109523,19.1,933989,12.102970297,591834.613861,36.8,4554917,100.784970297,7031279.73986,61.297029703,6214398.38614,149.2,23914384,177.2,2326576,212.85,4078919.499,18.3,2615828
2018-07-02T21:00:00Z,7,297232,7.4,412259,9.567,164.108,3,263800,6.6,546754,28.523,504.377,36.6,9891210,64.5,8341240,108.1,18529682,5,146898,6.9603960396,342160.613861,3.7,325797,9.4,1377198,140.6,4999170,4.4,203604,13.5,506881,31.2,3109553,19,934006,12.0396039604,591845.386139,36.3,4554957,99.7626039604,7031385.76314,59.5603960396,6214456.61386,139.7,23914526,172.2,2326752,206.867,4079130.108,16.4,2615845
2018-07-02T22:00:00Z,6,297239,7.4,412266,8.867,173.409,3,263803,7.3,546761,25.897,530.43,36.5,9891250,63.883,8341306,106.383,18529795,4.6,146903,7.03366336634,342167.940594,3.5,325801,10.8,1377209,194.4,4999330,4.3,203608,13.2,506894,32.3,3109583,19.2,934026,12.1663366337,591858.059406,36.5,4554992,98.5633366337,7031483.48941,60.4336633663,6214516.94059,145.8,23914678,179.6,2326928,213.967,4079340.409,16.5,2615863
2018-07-02T23:00:00Z,6,297244,7.5,412274,10.133,182.682,3.8,263807,7.4,546768,33.197,562.318,56.1,9891300,57.133,8341366,119.233,18529910,4.5,146907,6.70396039604,342174.534653,3.5,325804,13.8,1377219,204,4999529,4.3,203612,12.6,506907,40.1,3109623,18.3,934044,11.596039604,591869.465347,41,4555032,112.193039604,7031589.78335,68.003960396,6214582.53465,143.5,23914822,178.1,2327106,214.733,4079553.682,16.7,2615878
2018-07-03T00:00:00Z,6,297250,7.3,412281,10.308,192.864,4.4,263810,7.2,546776,29.572,593.681,56.1,9891360,50.75,8341416,112.85,18530026,4.5,146912,6.74059405941,342181.861386,3.5,325808,9.6,1377229,208.4,4999736,4.3,203616,12.6,506919,42.2,3109663,18.4,934064,11.6594059406,591882.138614,40.9,4555072,104.331405941,7031695.81961,69.8405940594,6214649.86139,154.8,23914972,176.9,2327270,213.908,4079753.864,16.4,2615893
2018-07-03T01:00:00Z,7,297257,7.7,412289,10.292,204.058,5.8,263813,7.3,546783,29.628,620.247,84.2,9891420,60.6,8341471,151.8,18530148,4.3,146917,7.03366336634,342189.188119,5.6,325811,9.9,1377239,208.2,4999947,4.1,203621,12.5,506932,40.4,3109708,19.2,934084,12.1663366337,591894.811881,40.5,4555113,104.694336634,7031799.05888,67.7336633663,6214724.18812,149.5,23915122,111.6,2327375,152.392,4079896.058,16,2615910
2018-07-03T02:00:00Z,7,297264,7.7,412297,11.15,213.36,3,263817,7.4,546789,29.603,650.898,56.6,9891481,54.733,8341527,118.333,18530272,4.3,146921,6.77722772277,342195.415842,5.5,325817,10.2,1377252,198.2,5000150,4.2,203625,12,506944,43,3109748,18.5,934101,11.7227722772,591905.584158,40.6,4555154,104.125772277,7031906.48216,69.8772277228,6214792.41584,154.1,23915278,102.8,2327482,141.75,4080040.36,15.8,2615928
2018-07-03T03:00:00Z,7,297272,7.8,412304,9.713,223.64,3,263821,7.3,546796,26.725,682.649,62.9,9891542,60.85,8341587,130.75,18530401,4.2,146926,6.81386138614,342202.009901,5.8,325823,10.1,1377262,193,5000340,4.1,203629,12.5,506956,45.1,3109788,18.6,934119,11.7861386139,591916.990099,40.9,4555192,102.011138614,7032009.6391,71.3138613861,6214859.0099,168.7,23915454,106.4,2327585,144.113,4080181.64,15.2,2615943
2018-07-03T04:00:00Z,8,297279,7.8,412313,9.073,233.736,3.3,263824,6.7,546803,27.522,708.881,88.4,9891602,63.9,8341649,160.3,18530530,4.3,146930,6.77722772277,342209.336634,5.8,325829,11.5,1377272,177.3,5000523,4.1,203634,11.8,506968,40.3,3109828,18.5,934139,11.7227722772,591929.663366,40.8,4555237,103.344772277,7032115.54437,67.1772277228,6214925.33663,144,23915612,99.7,2327685,136.473,4080321.736,15.8,2615958
2018-07-03T05:00:00Z,7,297286,7.9,412320,9.94,242.33,3.4,263828,7.8,546809,26.537,735.098,54.2,9891664,51.8,8341704,113,18530654,4.4,146934,6.77722772277,342216.663366,5.7,325834,9.4,1377282,166.1,5000688,4.2,203637,11.6,506981,41.3,3109868,18.5,934159,11.7227722772,591942.336634,40.5,4555277,99.7597722772,7032217.43463,68.3772277228,6214991.66337,144.9,23915766,103,2327785,141.94,4080455.33,15.9,2615973
2018-07-03T06:00:00Z,7,297294,7.7,412328,9.525,252.162,3.4,263831,5.5,546816,26.842,761.738,53.1,9891719,48.633,8341754,108.733,18530767,4.3,146939,6.70396039604,342222.891089,5.8,325840,11,1377292,170.2,5000862,4.1,203642,11.7,506992,40,3109909,18.3,934176,11.596039604,591953.108911,40.7,4555317,101.838039604,7032315.84691,67.403960396,6215059.89109,137.3,23915914,111,2327888,147.025,4080597.162,16.4,2615989
2018-07-03T07:00:00Z,7,297301,7.9,412336,9.787,261.959,3.4,263834,6.3,546822,25.055,788.19,52.4,9891769,49.383,8341806,108.783,18530876,4.7,146943,6.70396039604,342229.851485,5.8,325846,9.7,1377302,160.3,5001020,4.1,203646,11.8,507004,39.6,3109953,18.3,934195,11.596039604,591965.148515,40.5,4555357,98.651039604,7032416.33851,66.903960396,6215130.85149,137.8,23916054,96.7,2327990,133.987,4080735.959,15.9,2616005
2018-07-03T08:00:00Z,7,297309,7.8,412344,10.5,271.754,3.6,263837,6.5,546828,25.037,814.187,52.2,9891824,48.033,8341854,107.233,18530987,4.4,146948,7.2900990099,342236.811881,5.8,325851,9.7,1377312,161.9,5001173,4.2,203650,12,507016,42.8,3109993,19.9,934214,12.6099009901,591977.188119,40.5,4555397,99.8469009901,7032516.37512,71.0900990099,6215200.81188,136.6,23916194,97.7,2328089,136.1,4080870.754,16.6,2616023
2018-07-03T09:00:00Z,7,297316,7.9,412352,9.185,280.016,2.9,263840,5.3,546834,25.635,839.787,52.6,9891879,48.783,8341904,108.383,18531099,4.2,146952,6.44752475248,342244.138614,5.6,325857,9.6,1377322,153,5001324,4.1,203654,11.9,507028,39.7,3110033,17.6,934234,11.1524752475,591989.861386,40.4,4555437,98.6874752475,7032616.64839,66.0475247525,6215267.13861,140.4,23916330,96.7,2328184,131.685,4081001.016,15.7,2616038
2018-07-03T10:00:00Z,6,297323,7.4,412359,8.812,291.075,2.8,263843,6.2,546839,24.927,865.534,49.5,9891929,47.567,8341949,103.067,18531201,4.3,146956,6.55742574257,342250,3.5,325861,8.6,1377332,151.5,5001479,4.2,203659,12.1,507041,40.6,3110073,17.9,934250,11.3425742574,592000,40.6,4555477,97.5695742574,7032715.534,66.6574257426,6215332,136.6,23916474,116.9,2328286,149.812,4081138.075,15.2,2616053
